,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,82837.635852154,29.22747606,-95.94771094,62723.24,4.23,-11.5,8617
1,2024,9,11,82842.024318462,29.75560645,-95.67884278,54745.03,48.17,-11.5,4905
2,2024,9,11,82843.891961242,29.29659172,-95.96204744,31998.9,5.54,-12.9,9097
3,2024,9,11,82886.945618474,29.80819285,-95.91346103,56537.52,28.57,-11.3,9609
4,2024,9,11,82934.075408708,29.34912221,-95.88451327,21123.08,47.97,-12.2,9640
5,2024,9,11,82960.709848674,28.86989083,-95.22017616,73943.02,3.2,-7.2,937
6,2024,9,11,83034.661599866,28.04016537,-95.34462944,149523.88,17.43,-1.1,13089
7,2024,9,11,83083.425854696,30.1481039,-95.20771076,106319.54,40.68,-7.7,5032
8,2024,9,11,83089.321893636,28.9965887,-95.75583775,25968.63,7.18,-9.7,13089
9,2024,9,11,83118.616572979,30.7583976,-94.88800963,86224.27,0.57,-5.6,5921
10,2024,9,11,83130.951096612,29.28205148,-96.86890564,664077.32,2.85,9.0,5417
11,2024,9,11,83156.037865229,29.69234373,-92.76116313,199160.19,21.44,-0.5,10113
12,2024,9,11,83164.893922437,30.9809753,-95.72605615,142226.5,0.22,-2.4,13704
13,2024,9,11,83198.563675174,29.05527346,-95.26269055,44867.08,25.17,-11.1,9385
14,2024,9,11,83242.995009123,28.92388737,-98.63284374,275490.76,32.45,3.5,10024
15,2024,9,11,83255.874757818,28.47408337,-94.95858874,272335.29,30.99,-0.2,12585
16,2024,9,11,83290.110825484,29.60899345,-95.46554629,20815.71,42.27,-11.9,6048
17,2024,9,11,83300.462646001,30.28385025,-94.41003299,438977.28,3.46,3.3,5897
18,2024,9,11,83323.389044997,30.20328685,-92.41194755,98830.46,45.73,0.0,13192
19,2024,9,11,83327.623758252,28.0449394,-97.90028007,359831.78,10.26,3.6,13953
20,2024,9,11,83368.025706781,29.89061455,-95.92760822,34477.53,39.27,-12.6,6017
21,2024,9,11,83369.684884909,30.44981182,-96.41190274,117940.6,16.56,-5.1,10144
22,2024,9,11,83378.49162026,27.41338054,-95.08784309,161128.16,4.86,-1.7,13185
23,2024,9,11,83398.241064199,14.73649728,-112.32690675,11958963.69,26.82,32.6,13065
