,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,66000.141599626,29.26314917,-95.764916,13017.87,265.31,-16.0,8873
1,2024,9,11,66000.424082421,29.66842756,-95.18821478,55473.86,370.2,-9.9,5032
2,2024,9,11,66001.841015204,28.94417318,-95.65062268,64909.01,392.43,-8.3,9865
3,2024,9,11,66003.322231144,30.57263684,-95.40894021,9970.95,243.57,-8.5,13065
4,2024,9,11,66004.155123914,29.62757794,-95.31937462,50400.13,398.74,-9.0,13192
5,2024,9,11,66005.121995705,28.07550976,-95.75502969,168171.98,455.04,-2.2,4521
6,2024,9,11,66005.473469435,29.26950912,-95.89590414,28296.78,82.35,-13.4,9385
7,2024,9,11,66006.006059229,28.88918621,-95.24429385,169900.93,157.2,-3.7,13704
8,2024,9,11,66007.772110639,30.06261681,-96.12905358,120585.2,208.39,-6.0,13065
9,2024,9,11,66008.688047957,29.06433432,-95.45521166,90818.74,245.01,-6.5,13857
10,2024,9,11,66009.204433097,29.78611428,-96.4453246,616233.11,463.68,7.3,13216
11,2024,9,11,66009.989496688,28.76297045,-95.64835996,113387.71,164.39,-6.2,8873
12,2024,9,11,66011.654550016,30.49390633,-95.73393166,164124.57,331.7,-3.6,9097
13,2024,9,11,66011.928967961,29.38478913,-91.09570175,95478.76,187.52,4.3,13480
14,2024,9,11,66013.113217558,29.55865788,-94.8154956,24475.98,172.79,-10.9,9865
15,2024,9,11,66013.131199254,29.41956913,-94.88998805,109483.53,288.61,-7.3,4521
16,2024,9,11,66014.508495636,28.79935897,-96.44703365,188529.92,239.82,-3.4,9385
17,2024,9,11,66015.39585357,31.07351059,-97.1082422,77799.91,99.88,-4.1,9097
18,2024,9,11,66015.937652705,29.07181432,-94.62224874,60940.63,88.11,-5.8,10120
19,2024,9,11,66016.045143379,30.30360687,-95.54089495,65891.19,60.52,-5.5,13608
20,2024,9,11,66016.993327655,30.15743202,-93.16899362,197568.1,426.8,1.3,5544
21,2024,9,11,66017.315370413,32.02433287,-93.67508818,1271886.07,89.3,11.6,1929
22,2024,9,11,66018.83061125,16.35933387,-78.96137121,5875353.02,10.55,27.3,9128
23,2024,9,11,66019.304048982,29.77363884,-96.55717549,45817.25,43.0,-9.0,12712
24,2024,9,11,66019.378456913,29.97360317,-93.90385952,32331.12,214.53,-3.2,12585
25,2024,9,11,66019.389667756,50.50757665,-92.80865453,3068234.54,159.94,24.1,13216
26,2024,9,11,66019.419865777,30.21965111,-96.36734473,23046.41,340.0,-7.7,13065
27,2024,9,11,66021.535515556,30.42889383,-98.12331789,287613.78,63.27,0.9,12681
28,2024,9,11,66021.868035274,29.51514357,-95.38786278,73364.17,195.95,-8.0,14081
29,2024,9,11,66014.14750765,52.47965796,-159.20363686,2483191825.67,434.94,80.5,13608
30,2024,9,11,66024.467523171,28.99603048,-95.72343754,158573.47,201.62,-5.2,8873
31,2024,9,11,66024.816388434,27.55962781,-94.52219591,361390.48,111.52,3.3,13065
32,2024,9,11,66028.410157833,29.58650715,-95.63067318,25768.85,311.08,-17.3,8617
33,2024,9,11,66030.582748325,29.51863271,-95.21676524,11471.35,162.51,-12.1,9097
34,2024,9,11,66034.295428429,29.55386772,-96.9514814,144769.88,483.23,-1.0,6024
35,2024,9,11,66034.426266092,29.61385786,-95.4653639,22290.84,397.91,-13.2,13577
36,2024,9,11,66039.274726957,28.69037,-92.26723393,336760.87,35.53,6.2,13857
37,2024,9,11,66043.121928277,27.58558456,-94.47463757,214336.89,112.8,1.2,13728
38,2024,9,11,66046.010066673,30.78400018,-94.21342044,188198.26,384.72,2.8,14112
39,2024,9,11,66046.277393778,29.69450913,-94.43373452,26041.83,378.24,-4.2,13216
40,2024,9,11,66050.684163756,29.46888558,-95.56977486,51593.45,317.71,-9.9,13704
41,2024,9,11,66051.509042798,29.13890627,-95.86012198,283357.54,132.36,1.2,13089
42,2024,9,11,66051.925923774,31.01271948,-95.93100326,44425.58,122.51,-5.0,8617
43,2024,9,11,66052.550088991,30.21207324,-95.04108891,88933.49,77.58,-0.4,12585
44,2024,9,11,66056.632094847,30.2665065,-96.64931097,67902.54,310.56,-4.4,9640
45,2024,9,11,66059.120108678,28.61977739,-97.06743683,150250.36,475.09,1.1,13089
46,2024,9,11,66060.9784836,30.10517845,-96.28495824,51215.65,58.88,-5.1,13601
47,2024,9,11,66061.48778583,29.12698511,-95.45615279,150148.04,400.59,-5.3,13577
48,2024,9,11,66069.785485045,32.65357621,-94.66597837,81332.68,133.22,2.2,9121
49,2024,9,11,66076.59213899,29.04122629,-95.77930181,21165.77,462.53,-11.7,12457
50,2024,9,11,66092.163565741,29.46980196,-95.69525214,44692.62,142.54,-12.6,12681
51,2024,9,11,66092.326144379,31.77013121,-94.99466881,156132.35,155.01,4.9,14208
52,2024,9,11,66093.242174789,28.33053155,-97.81988342,418992.38,402.28,5.0,13192
53,2024,9,11,66093.652453464,29.48900952,-95.94125252,85607.29,9.44,-8.6,10017
54,2024,9,11,66094.402043774,30.87953664,-95.12468299,194164.09,225.34,1.7,14112
55,2024,9,11,66099.602000685,27.71694276,-95.69962083,122546.37,489.08,-1.7,9640
56,2024,9,11,66101.675811081,27.99043614,-96.01433153,96447.58,183.03,-0.1,9128
57,2024,9,11,66105.538844628,30.33776754,-96.08614688,63181.71,417.72,-7.0,10120
58,2024,9,11,66106.088714104,28.10050955,-96.45816228,217740.56,256.89,1.1,13960
59,2024,9,11,66107.018584871,29.82147938,-95.15541989,56995.19,374.87,-9.8,12705
60,2024,9,11,66107.240611842,29.39609606,-95.04411723,59635.6,246.08,-6.2,12937
61,2024,9,11,66107.398118409,30.62201045,-94.46981209,80732.15,421.42,-1.4,14112
62,2024,9,11,66108.921026094,29.89024895,-94.86692633,37800.85,497.59,-7.0,13192
63,2024,9,11,66109.150560789,29.76837128,-95.05098696,88819.21,44.22,-8.9,12681
64,2024,9,11,66112.08778322,30.49495123,-95.59973939,75805.26,423.78,-5.9,13192
65,2024,9,11,66112.311089309,27.93142836,-95.64811204,91853.15,42.25,-1.6,13473
66,2024,9,11,66112.461527642,30.27884061,-95.35881661,78243.45,171.8,-6.3,13704
67,2024,9,11,66113.978376578,12.07517605,-95.79805678,2089872.19,231.2,22.2,13960
68,2024,9,11,66116.312778361,29.03290378,-95.30738089,61913.64,251.91,-6.7,13704
69,2024,9,11,66116.671005459,29.70693509,-95.53331907,23105.61,471.79,-13.6,5032
70,2024,9,11,66119.295481524,29.61973371,-95.09715735,31489.35,102.4,-11.3,9640
71,2024,9,11,66121.492541421,26.8455226,-95.78309527,466132.88,78.66,6.1,12712
72,2024,9,11,66128.234057772,29.86943947,-94.95234304,98166.73,113.51,-5.5,13216
73,2024,9,11,66133.171335167,29.74692769,-94.98292634,89849.75,306.88,-6.1,12585
74,2024,9,11,66133.180276751,31.01379659,-97.1116142,187160.47,481.65,2.9,14081
75,2024,9,11,66134.765963609,29.36764242,-95.10180641,123689.36,42.46,-5.6,13697
76,2024,9,11,66135.882049552,29.45874576,-95.51533753,26406.72,270.07,-9.6,9128
77,2024,9,11,66137.179384911,27.63522501,-97.33010454,367477.55,161.8,3.3,13185
78,2024,9,11,66137.422722694,29.47829443,-95.41778675,85945.03,8.68,-7.8,13728
79,2024,9,11,66140.055737968,29.50814927,-94.98437638,24153.58,395.35,-13.6,9385
80,2024,9,11,66142.12360623,29.49680982,-95.96897355,68780.17,93.32,-9.9,9633
81,2024,9,11,66145.65381915,30.40296269,-93.98520516,109419.16,315.55,-3.8,8617
82,2024,9,11,66145.770602988,29.86370939,-94.57721818,30440.01,124.7,-2.6,13864
83,2024,9,11,66146.652029566,28.83568677,-96.03127099,178516.51,171.16,-3.4,13697
84,2024,9,11,66147.385036924,28.27569924,-93.82108353,387189.76,262.8,3.4,13697
85,2024,9,11,66149.260385801,28.85267289,-96.703581,197544.03,20.55,-2.7,13185
86,2024,9,11,66149.30259736,29.81460259,-94.54913224,202701.14,38.27,-2.0,9640
87,2024,9,11,66150.669086414,28.6363877,-94.28345679,70312.42,499.04,-3.7,13089
88,2024,9,11,66153.442470629,29.49224499,-96.08426685,24107.36,226.24,-10.9,13185
89,2024,9,11,66162.934506744,30.53415149,-95.21374768,85195.41,122.19,-4.1,13728
90,2024,9,11,66164.253973894,30.58179306,-96.77663456,88635.41,390.22,-2.7,13704
91,2024,9,11,66166.63913302,29.70388934,-95.36679212,45806.38,460.16,-13.6,9865
92,2024,9,11,66175.194150697,30.30480727,-95.0855034,335635.1,384.95,3.8,14112
93,2024,9,11,66175.943750167,28.95336891,-96.17210869,129957.65,474.45,-4.1,13601
94,2024,9,11,66176.028100799,30.81761187,-97.10711161,99472.45,51.51,-4.7,4521
95,2024,9,11,66177.316125634,25.18123387,-99.11082435,660877.62,118.66,10.6,13089
96,2024,9,11,66179.260462094,29.25294684,-95.92144137,109796.4,79.6,-7.2,9640
97,2024,9,11,66180.943651522,29.45729476,-95.70766033,86060.98,402.92,-6.5,13449
98,2024,9,11,66181.347893375,30.07683888,-94.93978503,36879.82,290.78,-9.4,5769
99,2024,9,11,66182.842843236,29.08020416,-95.63340637,77247.78,400.37,-8.3,13473
100,2024,9,11,66182.845428595,27.79667314,-99.8621537,1430571.93,342.11,13.7,13185
101,2024,9,11,66183.24876574,29.24650931,-95.00726613,46126.6,17.09,-7.7,10113
102,2024,9,11,66183.935877895,29.70097736,-95.39819928,45811.91,362.77,-12.4,12705
103,2024,9,11,66188.191344557,29.72761915,-94.92467011,20395.69,482.62,-10.8,10113
104,2024,9,11,66189.176534551,32.33444874,-95.7661832,236052.28,223.95,0.4,12681
105,2024,9,11,66190.150070873,29.41059488,-95.83061917,119884.78,388.85,-7.6,8873
106,2024,9,11,66191.356996506,30.80340167,-96.02910709,65363.09,348.71,-5.9,9609
107,2024,9,11,66191.789200355,30.48996559,-96.33353475,1305.33,104.99,-4.6,13601
108,2024,9,11,66192.636297493,29.85519393,-95.95070906,258400.58,113.73,-1.5,12681
109,2024,9,11,66193.302992203,27.72474234,-99.66731568,86426.19,89.6,6.0,13833
110,2024,9,11,66193.480107753,28.95058213,-94.74618132,28701.36,139.39,-6.2,13192
111,2024,9,11,66195.08091315,29.09844991,-94.91041415,97711.75,313.91,-5.9,9001
112,2024,9,11,66196.630103671,29.92430745,-95.63039165,25206.99,429.41,-11.2,10113
113,2024,9,11,66203.369760491,29.34209164,-94.93942058,113233.59,227.55,-6.0,9633
114,2024,9,11,66205.087460259,28.368964,-95.5141599,105331.3,50.25,-4.8,12712
115,2024,9,11,66207.043223303,29.27594472,-96.9965876,116189.8,335.46,-5.4,8617
116,2024,9,11,66207.37809101,29.25687399,-95.76703536,61136.51,209.08,-9.3,12937
117,2024,9,11,66208.101616856,29.96281688,-95.1245245,63082.88,382.76,-9.4,9633
118,2024,9,11,66210.525166055,28.09821198,-94.54170479,220404.37,404.03,-0.7,12585
119,2024,9,11,66210.98292283,32.47438356,-94.89410795,229432.83,43.7,4.9,13601
120,2024,9,11,66211.125542311,30.39317284,-96.42704373,1327.46,403.86,-3.1,9896
121,2024,9,11,66211.433778513,29.73720662,-95.76077433,88748.42,27.24,-8.5,9633
122,2024,9,11,66212.382702487,29.61811604,-95.96143923,16801.1,257.14,-13.9,9609
123,2024,9,11,66212.633222608,30.66096144,-90.95672981,183689.78,127.69,5.7,10144
124,2024,9,11,66216.823417325,30.05927107,-95.55754415,75899.35,482.42,-7.5,10024
125,2024,9,11,66216.91595271,28.95428677,-95.21493332,36500.12,289.17,-10.1,13953
126,2024,9,11,66217.140501059,28.82978124,-94.57983957,32827.66,61.02,-5.5,13953
127,2024,9,11,66217.881998599,30.19584964,-95.20387665,31657.38,499.93,-9.6,9385
128,2024,9,11,66221.089196594,29.44243154,-95.03045113,44514.17,354.44,-10.6,9896
129,2024,9,11,66221.546090482,28.93285022,-95.71045197,16853.5,181.94,-9.7,13697
130,2024,9,11,66224.336923174,29.67215831,-95.77976055,3270.88,123.56,-14.8,9097
131,2024,9,11,66224.93915778,29.6881393,-95.70092601,44339.49,145.7,-14.9,8873
132,2024,9,11,66224.971814898,30.32673368,-95.09433326,45042.91,266.82,-9.7,9121
133,2024,9,11,66225.154748431,29.81171685,-95.32721845,25831.43,478.32,-11.7,14208
134,2024,9,11,66225.587190105,29.59539151,-96.29498987,189105.74,157.71,-3.7,10120
135,2024,9,11,66225.929393456,30.28222634,-95.77739491,70701.67,431.87,-11.8,9609
136,2024,9,11,66226.146565222,29.97274556,-95.05674496,36867.04,412.73,-9.4,5537
137,2024,9,11,66228.180997003,29.25502661,-97.27019949,176749.92,277.66,-2.8,12681
138,2024,9,11,66228.719037357,29.24075296,-95.63768697,92167.62,389.18,-8.5,13185
139,2024,9,11,66228.736980107,28.49008362,-95.15993163,44754.14,405.34,-6.2,13833
140,2024,9,11,66228.960086166,29.16732884,-95.71140638,14360.52,369.4,-12.3,13473
141,2024,9,11,66234.444154017,29.63041929,-94.48368391,77174.82,37.66,-4.5,13096
142,2024,9,11,66234.512621423,29.2080554,-94.13155341,221198.11,276.88,-1.1,13697
143,2024,9,11,66235.18719399,29.47845926,-95.45354621,6331.63,430.09,-14.8,12705
144,2024,9,11,66235.525182158,25.10125611,-96.39442451,377578.7,478.84,8.0,12712
145,2024,9,11,66235.793746437,29.43595898,-95.78868313,7749.11,180.03,-13.6,13833
146,2024,9,11,66236.110580729,29.56062442,-95.14347414,15199.39,163.68,-12.4,13728
147,2024,9,11,66236.450276993,29.23290887,-95.01473493,50810.33,111.73,-10.0,13960
148,2024,9,11,66236.543836901,29.3797179,-95.68147107,57699.35,220.95,-11.1,12705
149,2024,9,11,66237.001134613,30.45673859,-92.60469106,344846.84,362.78,6.0,13096
150,2024,9,11,66238.111850773,30.16994545,-95.22604958,27259.64,9.7,-9.7,5537
151,2024,9,11,66238.481552682,29.12849847,-95.55087508,71139.21,259.96,-9.1,9121
152,2024,9,11,66238.789549183,31.43119854,-94.50447487,435194.26,405.03,7.9,14208
153,2024,9,11,66239.73452612,30.33498663,-95.85577567,190299.08,493.33,-2.8,10120
154,2024,9,11,66241.14228103,29.81193064,-95.66311839,17345.52,236.35,-12.0,13192
155,2024,9,11,66242.968426917,30.09670587,-96.89555438,81581.91,397.7,-4.4,12705
156,2024,9,11,66243.183009561,29.88383332,-96.67899281,106832.47,330.98,-5.7,9097
157,2024,9,11,66243.599850038,29.84332162,-95.71391722,82853.83,203.41,-6.4,13857
158,2024,9,11,66243.933837187,30.00623572,-95.05452283,38980.73,201.81,-11.0,9097
159,2024,9,11,66244.100389451,30.5315685,-95.74924209,76431.55,283.34,-6.7,13185
160,2024,9,11,66244.214774901,29.38735331,-94.34301038,27292.35,359.03,-6.6,10113
161,2024,9,11,66244.284890823,37.27291647,-98.64949956,2361722.39,263.55,17.4,12681
162,2024,9,11,66244.608471078,29.37895591,-97.87978062,232652.44,133.66,-0.1,12681
163,2024,9,11,66245.0659151,29.84044372,-96.00265776,70387.13,270.56,-9.3,9097
164,2024,9,11,66245.457369291,28.92556447,-95.18648086,70019.85,10.07,-8.6,12712
165,2024,9,11,66245.731865864,28.09801173,-93.93335232,199888.02,269.35,0.1,9097
166,2024,9,11,66248.347450453,29.97713486,-92.86284129,87676.69,290.36,2.1,13857
167,2024,9,11,66249.764230669,30.35138233,-95.91013128,73589.61,31.39,-6.8,13577
168,2024,9,11,66250.896713699,30.25947821,-94.79491434,167539.31,25.56,-0.3,14088
169,2024,9,11,66251.306881354,31.14382452,-94.78327024,92481.45,281.36,-3.6,12705
