,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,63600.106591803,30.43360451,-96.32880509,37615.82,33.75,-5.8,14081
1,2024,9,11,63601.254516256,31.47588695,-94.99191418,73655.74,437.72,-2.9,13577
2,2024,9,11,63602.406137614,29.85017301,-94.35095752,59779.19,222.49,-6.5,10113
3,2024,9,11,63604.00710288,29.39674725,-95.86157366,24795.54,75.74,-12.5,9993
4,2024,9,11,63604.952062104,30.26610629,-93.14342065,359350.37,245.36,3.8,13608
5,2024,9,11,63605.250396225,28.90013257,-94.99833967,56600.17,414.73,-7.8,13473
6,2024,9,11,63606.707205925,29.0438527,-95.5106826,135211.91,75.12,-2.7,13096
7,2024,9,11,63607.354484297,23.76406867,-88.12956843,992866.84,61.77,12.4,9513
8,2024,9,11,63609.773151992,28.57951785,-95.38994033,147726.44,214.68,-1.0,12841
9,2024,9,11,63611.361601695,29.52491301,-94.80929256,215391.18,403.21,-3.2,9993
10,2024,9,11,63611.57400398,29.65006841,-95.57980227,42170.23,81.07,-11.6,9128
11,2024,9,11,63614.782850635,28.05648709,-93.19098477,477085.32,206.75,5.0,5537
12,2024,9,11,63615.953460595,29.94193524,-95.91689365,57489.85,254.87,-11.5,13065
13,2024,9,11,63617.015749854,30.17552169,-95.62352386,388780.59,367.75,0.8,12712
14,2024,9,11,63617.425159359,34.5042219,-94.26473781,552984.97,242.49,12.2,13601
15,2024,9,11,63617.520049455,30.88307354,-96.81032472,156871.27,337.4,-0.5,14088
16,2024,9,11,63617.581412928,29.51792382,-95.26455694,40707.02,1.19,-10.6,12585
17,2024,9,11,63622.354370843,29.71114158,-95.09103508,15790.75,445.76,-10.6,13096
18,2024,9,11,63623.966177737,30.06708689,-96.82563538,99014.48,367.08,-4.8,5537
19,2024,9,11,63624.031867045,31.14566068,-94.74129793,149494.42,281.16,-2.6,13704
20,2024,9,11,63624.205170895,30.16128069,-95.05892105,33387.55,413.99,-11.4,13192
21,2024,9,11,63635.700886651,29.40896907,-95.00753018,249148.54,349.61,-1.4,12681
22,2024,9,11,63644.210310563,29.9276684,-96.32374039,50725.48,21.38,-8.0,9633
23,2024,9,11,63645.895328897,31.73701405,-96.68684882,126107.22,53.5,-1.8,9633
24,2024,9,11,63646.400722179,29.31659977,-95.48744801,22727.9,256.08,-15.3,12705
25,2024,9,11,63648.742275789,28.99395489,-95.63586139,9343.13,315.24,-13.7,12712
26,2024,9,11,63651.907620629,28.8918207,-94.27687416,212942.61,222.22,-2.2,12457
27,2024,9,11,63656.64027704,31.66512523,-84.62867204,639296.3,471.58,18.2,14112
28,2024,9,11,63657.847009395,29.43694029,-96.10897803,17958.98,277.59,-14.3,8617
29,2024,9,11,63658.121940813,30.14761536,-94.79832085,71041.11,165.09,-7.7,4521
30,2024,9,11,63658.243167798,30.25880684,-94.34230475,90972.57,142.15,-3.9,9896
31,2024,9,11,63661.056136869,29.69490138,-95.00168429,9959.65,173.98,-11.3,13473
32,2024,9,11,63663.125701998,29.54866056,-95.30190988,18771.11,319.94,-13.1,13833
33,2024,9,11,63663.292100787,30.37588501,-95.25810632,55028.15,344.56,-8.5,13953
34,2024,9,11,63663.663501286,30.59999231,-95.78266603,72727.38,332.76,-10.9,4521
35,2024,9,11,63664.740741814,30.03338544,-95.16373487,56316.56,145.13,-12.1,5513
36,2024,9,11,63667.455888544,40.04012655,-101.58900479,2421791.96,260.37,17.6,13697
37,2024,9,11,63676.589226588,29.68697485,-95.41806457,59188.21,99.94,-12.3,9609
38,2024,9,11,63676.670257271,29.41262676,-96.48977664,52197.21,400.05,-10.3,12681
39,2024,9,11,63683.587605163,29.75441235,-97.40714698,73264.9,483.51,-5.6,13577
40,2024,9,11,63683.953159067,29.18799975,-94.83943888,30804.59,164.6,-10.3,13449
41,2024,9,11,63684.712101899,29.17592935,-96.11251859,42167.15,3.02,-10.3,12705
42,2024,9,11,63688.055499349,29.74405717,-94.97664455,12612.95,24.09,-10.0,13065
43,2024,9,11,63693.718336223,30.04033295,-95.46642834,103137.31,159.34,-10.0,9097
44,2024,9,11,63693.732746411,30.7780908,-95.56038679,98205.49,295.87,-7.4,12681
