,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,71404.770044952,29.9728753,-95.58666844,25468.69,38.48,-9.7,5513
1,2024,9,11,71405.20661196,34.61798382,-97.35988008,1242155.1,218.33,12.4,10113
2,2024,9,11,71406.202649495,25.04564652,-106.29786247,2497607.81,314.59,21.7,5544
3,2024,9,11,71408.594437187,30.6246379,-95.29509256,115969.86,185.77,-6.5,1953
4,2024,9,11,71409.444863949,29.48102735,-95.68156304,8988.82,44.86,-14.1,5673
5,2024,9,11,71414.080529741,29.57612225,-95.87501462,39241.21,391.49,-9.0,5032
6,2024,9,11,71414.261971724,29.08945673,-97.69179222,180564.64,408.37,-0.9,13577
7,2024,9,11,71415.713705995,29.92918402,-95.71057515,2332.09,374.61,-10.9,9993
8,2024,9,11,71416.672453693,29.66341859,-94.79763988,19533.54,128.87,-9.3,12457
9,2024,9,11,71417.411674773,30.93886972,-95.82166221,19737.85,130.67,-7.0,9097
10,2024,9,11,71422.981846132,28.65587204,-95.65137105,41371.81,39.7,-3.2,14081
11,2024,9,11,71424.981643188,29.72032412,-94.97077096,111348.85,383.24,-5.2,13601
12,2024,9,11,71439.564585975,30.04084055,-95.93663489,1260160.5,221.18,14.6,12968
13,2024,9,11,71440.209025554,29.475966,-95.68190319,16439.6,443.57,-13.2,13960
14,2024,9,11,71443.502862709,28.86687146,-95.74520413,37985.05,342.23,-5.5,6048
15,2024,9,11,71453.749520295,29.48085271,-96.15123298,61352.67,304.72,-7.5,9993
16,2024,9,11,71461.766205955,29.32349328,-96.14494219,101281.24,444.74,-5.0,13608
17,2024,9,11,71464.362411834,26.72161113,-94.20144375,478991.73,27.71,9.0,13857
18,2024,9,11,71468.014779837,28.05734481,-92.02679566,265179.45,376.92,3.2,9097
19,2024,9,11,71468.339082485,29.26793105,-97.36778819,173808.14,359.48,0.6,13473
20,2024,9,11,71472.620535021,29.63534753,-95.52215712,168500.46,156.61,-2.0,13608
21,2024,9,11,71474.896733885,29.97123688,-95.39426193,31342.32,496.19,-12.3,9896
22,2024,9,11,71478.646950729,30.431681,-95.54943969,54442.45,124.47,-6.8,9128
23,2024,9,11,71479.370670754,29.91432308,-95.88868578,116177.77,159.55,-7.9,9633
24,2024,9,11,71479.604975983,29.64468044,-95.85330572,62508.48,310.12,-8.1,9385
25,2024,9,11,71480.519533402,30.36033902,-97.46949916,108452.28,327.41,0.3,9640
26,2024,9,11,71481.67759431,28.93547033,-95.71903297,313252.55,102.23,-0.9,10113
27,2024,9,11,71482.377192435,29.24768991,-95.39300978,64479.33,409.13,-6.3,13216
28,2024,9,11,71484.57653646,31.25095447,-95.39572714,153946.48,369.26,-0.5,12937
29,2024,9,11,71485.162931095,29.86408691,-95.57398565,11208.17,407.69,-10.7,5928
30,2024,9,11,71485.761764156,29.73404344,-95.52840566,24293.54,420.59,-12.8,10144
31,2024,9,11,71488.495772142,28.30695167,-96.54545273,150419.31,87.44,-2.2,13089
32,2024,9,11,71490.226533204,29.81071482,-90.69479042,580850.56,181.49,9.6,13216
33,2024,9,11,71498.039530693,27.63623256,-113.50235889,949989.25,264.08,20.9,6024
34,2024,9,11,71500.880647509,29.18042398,-95.61904326,33311.67,188.46,-9.8,13096
35,2024,9,11,71503.816108233,29.92187913,-95.5168709,39581.84,378.59,-10.9,14088
36,2024,9,11,71507.598459129,29.776482,-95.56550246,67367.52,255.05,-10.3,9121
37,2024,9,11,71508.333198067,29.40100112,-95.24443242,6752.43,405.29,-11.4,13984
38,2024,9,11,71508.516485124,30.38087594,-95.69919303,59443.57,375.82,-10.6,8617
39,2024,9,11,71509.548687515,30.66559225,-94.87336867,295067.78,316.05,0.9,13216
40,2024,9,11,71509.749429859,29.47252767,-95.35157058,34930.76,78.57,-13.4,13833
