,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
80,2024,9,11,68531.658364372,13601,-96.51391739,101521.04,226.32,-4.2,0x3521
81,2024,9,11,68531.829856081,13192,-100.00658576,519136.36,378.16,8.5,0x3388
82,2024,9,11,68532.432114667,1929,-90.58846406,70929.00,173.83,3.4,0x0789
83,2024,9,11,68534.648806886,4521,-95.70776940,13746.17,8.53,-14.4,0x11a9
84,2024,9,11,68534.747661010,12937,-95.43492664,59957.08,124.74,-11.8,0x3289
85,2024,9,11,68534.813879243,14208,-95.29223063,30335.80,250.80,-10.4,0x3780
86,2024,9,11,68535.211416119,13192,-97.55915659,641486.11,58.79,9.9,0x3388
87,2024,9,11,68535.987204352,5921,-94.99376549,40387.42,238.68,-5.8,0x1721
88,2024,9,11,68538.948561455,9097,-96.21572870,67156.47,275.94,-10.5,0x2389
89,2024,9,11,68539.307987894,5417,-95.31036810,21079.52,417.63,-17.6,0x1529
90,2024,9,11,68539.448211938,5793,-95.53247169,43800.46,484.65,-4.2,0x16a1
91,2024,9,11,68539.510324614,13065,-103.66152270,368189.10,460.76,9.7,0x3309
92,2024,9,11,68539.730838867,13192,-94.41047204,282411.82,351.21,0.6,0x3388
93,2024,9,11,68539.747517549,5928,-95.68772746,126840.69,179.72,-0.0,0x1728
94,2024,9,11,68541.976729243,13577,-93.39185018,185252.89,100.33,-0.0,0x3509
95,2024,9,11,68542.279769152,13192,-96.87535768,19582.21,465.50,-4.9,0x3388
96,2024,9,11,68543.256494627,12712,-96.16673733,87792.02,210.97,-8.9,0x31a8
97,2024,9,11,68546.154241202,13704,-95.28363878,248638.83,387.09,-0.7,0x3588
98,2024,9,11,68555.031282353,13728,-96.99695429,103635.54,215.08,6.0,0x35a0
99,2024,9,11,68555.377201399,13089,-94.85088946,51002.66,305.83,-5.4,0x3321
100,2024,9,11,68555.776563007,13216,-96.24320678,26480.99,82.60,-3.5,0x33a0
101,2024,9,11,68557.107967272,5537,-107.89498607,1819192.26,122.43,17.9,0x15a1
102,2024,9,11,68561.253124152,5921,-93.29121861,705991.24,188.25,16.8,0x1721
103,2024,9,11,68561.706552624,13449,-93.80256602,216519.68,208.61,0.3,0x3489
104,2024,9,11,68568.822693971,13065,-94.73701512,12146.80,100.62,-4.7,0x3309
105,2024,9,11,68576.072238360,5025,-95.73943743,42236.52,8.87,-12.2,0x13a1
106,2024,9,11,68579.285770267,12681,-95.56976654,58617.28,229.38,-12.2,0x3189
107,2024,9,11,68581.061967868,13473,-94.55047284,87665.60,65.15,-5.3,0x34a1
108,2024,9,11,68584.619956789,13608,-95.90397785,60102.64,239.83,-9.6,0x3528
109,2024,9,11,68588.826425670,5800,-94.77756321,135497.70,83.51,0.1,0x16a8
110,2024,9,11,68589.551824355,5025,-95.66217867,1132.38,350.26,-9.0,0x13a1
111,2024,9,11,68592.801227101,12712,-95.66722547,106301.47,385.58,-5.1,0x31a8
112,2024,9,11,68593.532694019,14208,-96.54108483,56764.79,11.08,-6.0,0x3780
113,2024,9,11,68595.484862546,13984,-95.00369082,21114.03,453.89,-9.9,0x36a0
114,2024,9,11,68614.602867014,13216,-95.46859900,30220.98,201.34,-10.2,0x33a0
115,2024,9,11,68616.962863874,13089,-104.33080643,2128101.41,146.84,18.9,0x3321
116,2024,9,11,68618.694737066,12961,-93.02067823,84992.26,56.14,2.3,0x32a1
117,2024,9,11,68620.976145179,10120,-96.04862971,131060.21,169.87,-5.9,0x2788
118,2024,9,11,68621.739653372,13065,-95.62256200,2184001.01,92.85,19.2,0x3309
119,2024,9,11,68629.435173921,13577,-86.80392968,1228630.21,287.42,14.9,0x3509
120,2024,9,11,68632.272260774,10113,-94.93428550,155600.09,19.49,-5.1,0x2781
121,2024,9,11,68634.456705582,14208,-96.86541868,259602.83,474.91,5.9,0x3780
122,2024,9,11,68640.301869778,5001,-96.76071099,55214.51,40.47,-5.3,0x1389
123,2024,9,11,68642.626132936,13697,-95.36569977,65459.50,7.82,-10.2,0x3581
124,2024,9,11,68645.261771484,9121,-95.94087593,122614.57,367.22,-5.0,0x23a1
125,2024,9,11,68648.911544063,14088,-95.09231440,127960.56,141.83,-2.0,0x3708
126,2024,9,11,68650.264817900,12457,-95.02762342,10241.32,391.23,-12.6,0x30a9
127,2024,9,11,68654.038352564,14088,-89.71828454,2173539.66,365.43,22.0,0x3708
128,2024,9,11,68657.308162810,5897,-95.35535757,17344.72,201.29,-14.1,0x1709
129,2024,9,11,68659.329766413,14208,-92.65181584,577282.16,477.17,8.5,0x3780
130,2024,9,11,68660.499737233,9097,-98.00242570,81130.27,68.48,-3.6,0x2389
131,2024,9,11,68663.166238092,13960,-95.30936915,72802.86,183.38,-5.4,0x3688
132,2024,9,11,68666.588440329,9865,-127.83674483,22863023.46,153.82,37.9,0x2689
133,2024,9,11,68667.035561456,13192,-94.81600958,37376.72,338.63,-7.9,0x3388
134,2024,9,11,68668.529547343,13577,-95.70543000,43001.24,202.05,-9.3,0x3509
135,2024,9,11,68668.903120794,13984,-95.76222636,50923.99,474.12,-0.6,0x36a0
136,2024,9,11,68670.861744280,12681,-90.95143718,1819447.85,374.45,14.7,0x3189
137,2024,9,11,68671.221947769,9896,-95.42343007,39992.67,399.74,-13.6,0x26a8
138,2024,9,11,68673.136913282,14081,-95.90972116,28118.18,149.12,-7.5,0x3701
139,2024,9,11,68673.470740274,6024,-95.73461847,228545.66,356.35,1.4,0x1788
140,2024,9,11,68674.189063762,5800,-95.39659650,61566.65,217.89,-10.2,0x16a8
141,2024,9,11,68675.694243431,13185,-95.14047270,-51.96,288.21,-9.9,0x3381
142,2024,9,11,68675.754250057,14208,-95.88351981,73846.99,466.60,-6.4,0x3780
143,2024,9,11,68676.278333424,9097,-95.98486124,58395.44,307.65,-12.9,0x2389
144,2024,9,11,68676.839502641,13728,-95.80548247,14270.30,8.55,-4.8,0x35a0
145,2024,9,11,68677.723316593,13185,-96.23233764,50302.79,68.33,-7.4,0x3381
146,2024,9,11,68678.239249541,13608,-95.06866141,40854.33,87.51,-10.1,0x3528
147,2024,9,11,68679.256774558,10113,-95.59158999,73646.24,198.05,-8.6,0x2781
148,2024,9,11,68679.803867072,14081,-99.76570778,315344.53,216.51,11.4,0x3701
149,2024,9,11,68679.945040580,12457,-95.90264111,160058.25,202.25,-0.1,0x30a9
150,2024,9,11,68681.372677266,9097,-96.43838768,40093.99,136.09,-5.6,0x2389
151,2024,9,11,68682.356432505,13065,-96.40582659,98051.18,221.78,-6.4,0x3309
152,2024,9,11,68683.289613519,14208,-96.77844195,368596.63,208.53,4.2,0x3780
153,2024,9,11,68684.808955164,13216,-95.81746885,102543.46,304.94,-6.5,0x33a0
154,2024,9,11,68686.024600762,6017,-94.83605875,144232.15,481.82,-3.3,0x1781
155,2024,9,11,68686.200620972,13728,-96.73790255,22947.05,281.46,-6.6,0x35a0
156,2024,9,11,68687.726796868,1953,-95.38472202,330.58,179.12,-12.7,0x07a1
157,2024,9,11,68688.125780428,13577,-95.51742276,80490.19,24.46,-8.9,0x3509
158,2024,9,11,68688.925947263,13960,-95.06260678,85594.28,83.14,-5.6,0x3688
159,2024,9,11,68689.969236639,13480,-95.14693358,75585.85,483.84,-7.3,0x34a8
160,2024,9,11,68690.125220978,1929,-95.26045831,15601.74,494.51,-14.5,0x0789
161,2024,9,11,68692.293892001,9609,-95.40242027,5617.26,203.33,-17.6,0x2589
162,2024,9,11,68692.662292179,13096,-95.71441296,54528.58,413.94,-8.2,0x3328
163,2024,9,11,68693.279009396,1953,-95.56940024,36172.32,119.11,-12.6,0x07a1
164,2024,9,11,68698.096324661,13704,-96.59264265,28283.43,294.82,-6.9,0x3588
165,2024,9,11,68701.353612153,13473,-96.35023255,234282.54,418.36,0.2,0x34a1
166,2024,9,11,68702.881258576,4521,-98.67114361,369148.04,74.22,2.5,0x11a9
167,2024,9,11,68703.546413717,14208,-90.06987738,279089.64,244.08,8.4,0x3780
168,2024,9,11,68703.615359971,5897,-95.51123495,12942.57,316.11,-8.4,0x1709
169,2024,9,11,68703.813255697,6048,-101.49197460,855101.76,352.55,14.1,0x17a0
170,2024,9,11,68705.433874131,10144,-95.63060786,104975.50,175.17,-7.0,0x27a0
171,2024,9,11,68706.550836845,13192,-95.66968352,28719.21,221.47,-2.2,0x3388
172,2024,9,11,68708.449341469,14112,-96.22224646,81404.45,184.12,-1.0,0x3720
173,2024,9,11,68714.085834092,5001,-90.88161498,325689.09,391.36,6.5,0x1389
174,2024,9,11,68722.099468164,5417,-95.06651017,73463.04,387.77,-5.7,0x1529
175,2024,9,11,68722.390130365,14088,-95.29971258,176051.55,155.12,-1.0,0x3708
176,2024,9,11,68729.203959965,14088,-103.99156955,1547249.95,51.09,17.0,0x3708
177,2024,9,11,68745.123732612,13704,-94.50486511,90501.96,182.09,-5.3,0x3588
178,2024,9,11,68754.267815662,14081,-95.08459748,80440.85,24.07,-7.0,0x3701
179,2024,9,11,68760.762469044,12457,-94.76227126,138662.22,59.17,-5.3,0x30a9
180,2024,9,11,68762.821814511,12585,-96.13119437,72888.33,428.52,-8.6,0x3129
181,2024,9,11,68762.888841222,5537,-95.20179686,88122.39,44.66,-7.4,0x15a1
182,2024,9,11,68765.655789272,14088,-96.63229142,123149.07,470.07,1.7,0x3708
183,2024,9,11,68766.223960006,9121,-95.68112866,62010.18,478.61,-9.6,0x23a1
184,2024,9,11,68772.617104037,9633,-95.72085812,36863.99,480.55,-9.2,0x25a1
185,2024,9,11,68781.003351031,13608,-94.99943190,349127.66,190.64,4.3,0x3528
186,2024,9,11,68782.029008239,13704,-96.24570153,35439.14,155.69,-9.4,0x3588
187,2024,9,11,68785.697285402,14208,-95.52498817,52851.76,140.02,-7.9,0x3780
188,2024,9,11,68786.439597232,13601,-95.91913412,166499.89,113.80,-3.3,0x3521
189,2024,9,11,68797.860868427,12968,-95.65124933,1447.19,310.22,-15.5,0x32a8
190,2024,9,11,68798.150902860,13728,-97.91789106,259277.91,306.28,3.6,0x35a0
191,2024,9,11,68801.903619764,1953,-96.01501454,9791.40,176.17,-11.5,0x07a1
192,2024,9,11,68802.671293547,5001,-95.01185815,68040.26,2.27,-9.5,0x1389
193,2024,9,11,68804.854885316,13984,-95.02284278,47516.86,289.77,-5.7,0x36a0
194,2024,9,11,68806.560144642,9633,-90.04997139,1021080.17,106.38,9.7,0x25a1
195,2024,9,11,68802.024539908,13065,-156.91147686,1770508071.38,152.35,74.4,0x3309
196,2024,9,11,68807.271879938,937,-93.09070600,426405.81,413.11,3.3,0x03a9
197,2024,9,11,68807.368620199,13728,-99.88988230,286321.66,489.91,5.7,0x35a0
198,2024,9,11,68810.265565930,9128,-95.85988224,32651.62,181.69,-8.3,0x23a8
199,2024,9,11,68810.971500797,13984,-95.39055826,121963.52,33.98,-0.5,0x36a0
200,2024,9,11,68813.372790369,13697,-95.33302976,50092.33,307.30,-9.3,0x3581
201,2024,9,11,68814.207943987,13192,-92.76945678,232187.56,361.44,1.7,0x3388
202,2024,9,11,68814.666164252,10120,-92.59680010,281945.67,426.40,2.0,0x2788
203,2024,9,11,68815.691721387,1833,-93.71310488,259871.74,472.68,1.9,0x0729
204,2024,9,11,68817.152016979,14081,-94.92799129,85230.19,324.50,-5.8,0x3701
205,2024,9,11,68817.909792054,14208,-96.31234319,199663.49,112.09,-0.5,0x3780
206,2024,9,11,68822.512881761,13192,-95.54856914,54119.22,359.38,-10.6,0x3388
207,2024,9,11,68823.526380759,5001,-95.61973787,291052.98,31.32,-1.3,0x1389
208,2024,9,11,68824.037438925,5537,-96.44123148,68849.83,266.13,-5.6,0x15a1
209,2024,9,11,68824.880300543,13216,-94.53799523,95642.56,477.65,-2.3,0x33a0
210,2024,9,11,68827.311702245,9097,-95.61183334,37978.87,125.03,-14.4,0x2389
211,2024,9,11,68828.872984687,13192,-95.09985045,328492.13,66.76,1.3,0x3388
212,2024,9,11,68831.707712417,13480,-95.01086250,22105.75,277.78,-8.8,0x34a8
213,2024,9,11,68832.413976944,10024,-95.22717891,61456.73,480.37,-5.8,0x2728
214,2024,9,11,68832.561070497,9640,-96.00457611,59838.89,40.31,-10.0,0x25a8
215,2024,9,11,68834.517017884,9865,-96.10833807,51475.37,338.55,-10.9,0x2689
216,2024,9,11,68836.896685575,13096,-97.18818015,493278.79,183.68,8.8,0x3328
217,2024,9,11,68840.687893708,14088,-93.30423708,4251602.78,45.72,25.2,0x3708
218,2024,9,11,68842.902446367,6017,-95.88816349,53912.81,136.25,-9.0,0x1781
219,2024,9,11,68843.952698612,6017,-95.26277603,7088.92,344.45,-12.9,0x1781
220,2024,9,11,68845.269074198,5032,-96.01965168,20734.45,171.16,-6.9,0x13a8
221,2024,9,11,68847.481349104,13473,-95.63895577,629.40,228.64,-15.0,0x34a1
222,2024,9,11,68847.805732167,13216,-95.82153866,69352.36,304.17,-3.2,0x33a0
223,2024,9,11,68853.422212439,13601,-95.58693513,1263.23,200.24,-5.5,0x3521
224,2024,9,11,68858.259044147,13697,-97.65551771,261393.22,55.55,-1.3,0x3581
225,2024,9,11,68859.760587950,5032,-95.42335647,38415.53,354.13,-8.7,0x13a8
226,2024,9,11,68861.687366848,9640,-94.90898142,98604.16,479.06,-1.8,0x25a8
227,2024,9,11,68863.777861755,14088,-95.52238295,84474.33,182.71,-5.0,0x3708
228,2024,9,11,68864.179378327,13089,-95.91123627,105983.10,15.95,-2.8,0x3321
229,2024,9,11,68865.695402642,14208,-94.87872640,100866.63,59.61,-3.5,0x3780
230,2024,9,11,68865.713574002,14112,-94.64530539,31657.11,276.08,-3.1,0x3720
231,2024,9,11,68873.350050917,13984,-95.54881250,66203.94,271.83,-1.8,0x36a0
232,2024,9,11,68874.881771555,8617,-95.58391314,622227.02,7.55,7.6,0x21a9
233,2024,9,11,68875.134664302,14208,-95.55440551,33605.70,80.29,-7.3,0x3780
234,2024,9,11,68876.514336385,12937,-94.37518067,219175.91,380.93,-0.2,0x3289
235,2024,9,11,68877.557043113,13697,-97.54807672,116341.60,465.45,-3.9,0x3581
236,2024,9,11,68883.787629980,10113,-94.37507201,202455.47,214.89,-2.9,0x2781
237,2024,9,11,68887.265792375,1833,-95.42915700,2277.44,465.74,-15.3,0x0729
238,2024,9,11,68892.708546811,13216,-95.75266903,164812.05,205.29,-1.9,0x33a0
239,2024,9,11,68897.561141773,14112,-95.57020937,24803.65,379.15,-6.3,0x3720
240,2024,9,11,68898.627728482,9633,-94.17844516,82997.63,115.90,-3.3,0x25a1
241,2024,9,11,68900.921066305,9097,-95.47135041,72629.66,187.64,-10.7,0x2389
242,2024,9,11,68901.537530476,5928,-94.98760250,71661.15,472.88,-2.0,0x1728
243,2024,9,11,68901.762826418,13960,-94.86872027,3718.29,66.75,-9.8,0x3688
244,2024,9,11,68902.563141982,6048,-95.06880998,92149.68,358.83,-3.1,0x17a0
245,2024,9,11,68912.522843769,13353,-95.65841046,30587.12,266.90,-12.8,0x3429
246,2024,9,11,68912.633962280,10113,-95.90469946,147861.82,24.20,-6.8,0x2781
247,2024,9,11,68913.899148324,6024,-95.13854055,18646.56,75.13,-10.8,0x1788
248,2024,9,11,68919.435393444,13185,-95.80737795,129.60,315.00,-12.0,0x3381
249,2024,9,11,68920.035227533,6024,-93.20245752,217962.86,37.97,4.0,0x1788
250,2024,9,11,68920.679151337,12841,-95.23887451,7989.05,398.51,-10.8,0x3229
251,2024,9,11,68921.287805184,5025,-94.77342302,59905.27,236.46,-4.7,0x13a1
252,2024,9,11,68921.568729673,6024,-95.38746725,523672.39,200.57,6.9,0x1788
253,2024,9,11,68922.605426638,13096,-95.52227322,15346.38,323.38,-8.7,0x3328
254,2024,9,11,68922.988388084,8873,-93.26729875,96407.68,233.53,-0.6,0x22a9
255,2024,9,11,68925.915005448,5513,-95.32989876,3146.53,191.86,-6.0,0x1589
256,2024,9,11,68926.172063082,13953,-95.12285756,42861.05,466.44,-5.8,0x3681
257,2024,9,11,68926.539437888,5032,-97.05544675,199087.96,462.16,-0.8,0x13a8
258,2024,9,11,68926.705927835,937,-96.12473492,466777.15,189.02,3.0,0x03a9
259,2024,9,11,68929.206521094,13192,-95.69210819,74952.62,477.35,-8.5,0x3388
260,2024,9,11,68930.623055462,13192,-95.25720447,23378.57,351.78,-10.9,0x3388
261,2024,9,11,68931.758689272,13728,-95.54976704,154737.59,326.39,-3.0,0x35a0
262,2024,9,11,68936.260348611,5537,-95.60559341,120980.65,258.24,-6.1,0x15a1
263,2024,9,11,68936.578212293,9769,-97.12156391,94615.11,158.59,-2.1,0x2629
264,2024,9,11,68936.594000050,13473,-95.56427682,21157.89,80.43,-10.4,0x34a1
265,2024,9,11,68937.209387690,14208,-95.55000741,48229.91,340.24,-5.5,0x3780
266,2024,9,11,68938.862907656,9121,-95.64385900,16717.87,212.56,-16.0,0x23a1
267,2024,9,11,68941.812909320,5793,-95.58257344,34795.02,258.45,-7.7,0x16a1
268,2024,9,11,68941.888042989,10120,-95.95594233,52668.11,239.88,-10.5,0x2788
269,2024,9,11,68942.612626136,13065,-96.19510152,16533.38,263.74,-11.4,0x3309
270,2024,9,11,68944.680201354,1953,-93.62025096,129639.09,391.86,-0.4,0x07a1
271,2024,9,11,68944.711201085,5793,-108.37800567,19039405.05,186.25,39.0,0x16a1
272,2024,9,11,68944.846803812,1953,-94.55419177,123239.34,134.72,-4.4,0x07a1
273,2024,9,11,68945.438909412,13984,-94.77312621,33475.69,374.84,-6.8,0x36a0
274,2024,9,11,68946.472009622,13185,-95.97686924,69709.13,189.58,-10.7,0x3381
275,2024,9,11,68946.497972366,5025,-95.77545856,71294.55,2.93,-8.8,0x13a1
276,2024,9,11,68946.628098745,13697,-97.16213831,101188.65,376.74,-5.9,0x3581
277,2024,9,11,68948.415066401,12457,-95.09352564,26476.98,474.88,-9.9,0x30a9
278,2024,9,11,68950.624133856,12585,-95.26352660,26740.85,307.73,-13.5,0x3129
279,2024,9,11,68951.056079940,937,-95.26197206,28813.74,239.24,-12.3,0x03a9
280,2024,9,11,68951.882859980,6048,-95.41031687,23777.88,358.03,-7.1,0x17a0
281,2024,9,11,68953.349469651,8617,-96.48041704,87367.93,232.81,-4.6,0x21a9
282,2024,9,11,68955.658432470,14081,-96.68770737,87319.96,452.93,-3.5,0x3701
283,2024,9,11,68955.884428881,5793,-95.39593580,32595.89,336.88,-5.8,0x16a1
284,2024,9,11,68956.084203156,13473,-95.61921115,103484.97,366.16,-7.9,0x34a1
285,2024,9,11,68956.642909646,13449,-96.06888003,131143.76,335.54,-5.7,0x3489
286,2024,9,11,68956.984963190,12968,-95.57846470,71827.28,396.18,-6.5,0x32a8
287,2024,9,11,68961.002432681,9640,-96.01441005,88885.67,158.85,-9.1,0x25a8
288,2024,9,11,68961.569330537,14088,-95.59262439,164141.82,192.80,-2.5,0x3708
289,2024,9,11,68963.520224485,9640,-95.36856110,67808.59,58.20,-10.9,0x25a8
290,2024,9,11,68963.970559014,12705,-94.89044776,159205.83,49.95,-5.2,0x31a1
291,2024,9,11,68965.136762582,12841,-97.69544775,105152.63,486.82,1.7,0x3229
292,2024,9,11,68967.704608742,12841,-96.43959512,36506.37,393.14,-2.0,0x3229
293,2024,9,11,68969.203751416,13192,-94.28135124,149774.76,319.64,-3.2,0x3388
294,2024,9,11,68970.773249372,10144,-95.59327111,22721.22,158.88,-10.5,0x27a0
295,2024,9,11,68971.630803393,13353,-94.85028119,73146.40,18.78,-4.1,0x3429
296,2024,9,11,68974.055066143,6017,-95.39243473,308370.39,89.00,3.3,0x1781
297,2024,9,11,68975.123813165,9121,-94.85418535,349224.71,57.91,-0.2,0x23a1
298,2024,9,11,68976.874547381,13857,-95.72340369,126059.63,393.72,0.9,0x3621
299,2024,9,11,68977.572725904,13065,-95.69922548,26360.28,245.70,-11.1,0x3309
300,2024,9,11,68978.934871951,13480,-96.24472194,135758.43,94.16,-2.9,0x34a8
301,2024,9,11,68980.609093835,13192,-96.00477954,22247.34,411.98,-5.7,0x3388
302,2024,9,11,68981.342475706,9993,-95.57870222,133920.66,2.25,-5.9,0x2709
303,2024,9,11,68987.011766832,1960,-94.98910647,67694.50,113.73,-7.0,0x07a8
304,2024,9,11,68994.595587703,1929,-95.29326675,10652.28,155.28,-15.8,0x0789
305,2024,9,11,68994.880771437,10144,-95.86424890,46722.22,394.48,-7.7,0x27a0
306,2024,9,11,68995.714290194,14208,-96.81165596,189311.38,66.27,-0.1,0x3780
