,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,75015.3475255,30.26525697,-95.96418176,41510.29,16.82,-11.0,13697
1,2024,9,11,75045.0665494,29.08440804,-95.04942282,56165.16,48.55,-7.1,5537
2,2024,9,11,75050.900740774,30.32064965,-95.40182609,72534.94,7.79,-8.2,1960
3,2024,9,11,75060.731464104,29.51971557,-95.45362947,46195.8,28.77,-11.4,6017
4,2024,9,11,75061.790142691,32.06062965,-90.83675869,1329495.6,37.3,12.8,1953
5,2024,9,11,75082.241356375,29.96078513,-96.55028428,43323.76,43.88,-7.2,13065
6,2024,9,11,75090.79401312,26.62372964,-99.05538177,620237.94,25.61,9.3,5537
7,2024,9,11,75099.386271273,27.25251484,-96.33117825,269025.75,14.05,3.6,13577
8,2024,9,11,75126.939736697,41.09533263,-105.79294045,892235.77,27.94,19.1,9896
9,2024,9,11,75153.857539726,29.98972081,-95.78039295,59417.6,47.84,-10.5,9001
10,2024,9,11,75191.406346485,29.39599101,-94.84213563,66494.54,29.42,-7.8,6048
11,2024,9,11,75231.788613945,33.35013678,-95.0721094,330451.57,37.35,7.6,13577
12,2024,9,11,75281.609319698,30.46297424,-95.45692738,85779.55,19.33,-7.7,10120
13,2024,9,11,75295.95997921,29.84650295,-96.74779177,55951.36,18.63,0.1,13728
14,2024,9,11,75302.170832776,29.25760935,-95.40761836,75523.26,7.41,-7.7,5001
15,2024,9,11,75323.882772809,29.36657394,-95.36307247,29844.89,22.22,-13.1,9097
16,2024,9,11,75357.205955817,28.48222832,-96.34595223,167975.92,1.66,-0.1,13833
17,2024,9,11,75370.971502908,28.99030738,-96.19742924,76030.2,37.69,-5.0,13960
18,2024,9,11,75404.520174825,28.83169002,-97.48980583,567225.29,34.03,4.3,9609
19,2024,9,11,75424.662252865,30.42196729,-96.54512904,287425.82,18.48,-0.3,13216
20,2024,9,11,75430.936770394,28.99528056,-95.484306,78797.54,43.73,-7.6,12681
21,2024,9,11,75431.14427944,29.70822895,-97.17834896,251549.68,15.89,1.1,12841
22,2024,9,11,75431.577171091,30.97322173,-93.82224957,417254.58,4.25,5.1,13449
23,2024,9,11,75513.719257806,29.56844456,-95.67614012,66097.64,49.83,-8.2,13577
24,2024,9,11,75531.988531263,28.39464474,-98.3716557,865710.47,49.97,9.0,13192
25,2024,9,11,75534.65743287,28.06364078,-95.88127738,363730.76,2.14,2.5,9128
26,2024,9,11,75545.949844772,27.94848898,-90.0461073,270749.02,39.03,8.2,13577
27,2024,9,11,75547.230981589,29.39151692,-96.49409634,60330.22,48.71,-9.9,9609
28,2024,9,11,75549.16229193,33.19682329,-97.04152633,455273.08,44.89,4.6,9633
29,2024,9,11,75572.067029408,29.13504646,-95.63539441,33773.37,23.03,-10.0,13728
