,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
74,2024,9,11,74592.017540871,8617,-96.05655348,52378.44,150.30,-11.3,0x21a9
75,2024,9,11,74592.165754221,13697,-95.03073511,115012.17,328.22,-5.1,0x3581
76,2024,9,11,74592.326747604,13473,-95.92019109,72619.77,81.14,-10.6,0x34a1
77,2024,9,11,74592.398195647,13065,-95.81470270,10973.38,351.84,-6.7,0x3309
78,2024,9,11,74592.799087696,9121,-92.02085144,434298.29,113.44,4.3,0x23a1
79,2024,9,11,74593.649185604,10113,-92.93003759,651589.61,34.15,7.4,0x2781
80,2024,9,11,74593.864619131,9865,-95.34892261,100131.73,200.11,-4.1,0x2689
81,2024,9,11,74589.017886540,9128,-91.89829934,1733636881.79,126.66,75.2,0x23a8
82,2024,9,11,74594.041938072,5417,-95.82002023,35965.09,171.52,-13.0,0x1529
83,2024,9,11,74594.551815817,9609,-95.87232519,18574.48,72.53,-13.9,0x2589
84,2024,9,11,74594.735060464,12961,-95.96236483,61251.67,174.23,-10.0,0x32a1
85,2024,9,11,74594.919131660,12841,-95.43377931,13979.34,45.13,-15.3,0x3229
86,2024,9,11,74594.933432698,12585,-95.94935917,88514.45,496.86,-6.6,0x3129
87,2024,9,11,74595.251193278,13065,-96.68551456,135634.79,486.87,-3.0,0x3309
88,2024,9,11,74596.467375022,12937,-101.75124368,314986.02,131.33,6.2,0x3289
89,2024,9,11,74596.484097278,14081,-94.47569364,119584.25,426.34,-4.8,0x3701
90,2024,9,11,74596.768769527,13953,-92.83770955,54716.51,120.13,0.3,0x3681
91,2024,9,11,74596.917398894,10017,-95.55166620,32181.28,461.86,-12.0,0x2721
92,2024,9,11,74597.025124821,13601,-95.01553051,41284.66,318.51,-9.1,0x3521
93,2024,9,11,74597.585573432,8617,-95.65010424,42126.41,261.48,-10.1,0x21a9
94,2024,9,11,74597.660269972,13601,-95.47721990,98445.98,2.59,-6.7,0x3521
95,2024,9,11,74597.836805075,8873,-95.45103164,63423.77,395.72,-11.4,0x22a9
96,2024,9,11,74598.919984007,13697,-95.28556145,73728.73,250.38,-8.8,0x3581
97,2024,9,11,74598.976331225,9633,-95.14017831,516607.77,461.36,3.2,0x25a1
98,2024,9,11,74599.159634789,12457,-95.69337731,23263.38,273.83,-14.0,0x30a9
99,2024,9,11,74599.185443312,9121,-94.36907715,123939.18,33.35,-4.9,0x23a1
100,2024,9,11,74599.213275690,13697,-95.70672742,17962.69,304.68,-14.1,0x3581
101,2024,9,11,74599.311783443,12705,-94.65417592,31113.90,368.96,-7.9,0x31a1
102,2024,9,11,74600.044664016,13577,-96.05377436,190969.55,101.50,-0.8,0x3509
103,2024,9,11,74600.384367335,10024,-96.28254497,323603.40,114.91,3.4,0x2728
104,2024,9,11,74601.051456956,5025,-95.38754984,49320.12,187.68,-11.8,0x13a1
105,2024,9,11,74601.970396773,9097,-95.25010779,117314.64,489.62,-7.7,0x2389
106,2024,9,11,74602.771365788,5537,-96.03016728,46324.22,497.64,-7.9,0x15a1
107,2024,9,11,74603.421577767,10144,-96.03039307,14079.22,239.19,-9.4,0x27a0
108,2024,9,11,74603.572042791,13984,-95.09744561,35440.57,306.12,-11.7,0x36a0
109,2024,9,11,74603.751276182,5537,-96.74853158,102746.30,240.35,-2.9,0x15a1
110,2024,9,11,74603.769773904,9513,-96.73331901,122944.06,45.91,-1.7,0x2529
111,2024,9,11,74604.083379411,13953,-96.41839703,153250.39,31.40,-0.6,0x3681
112,2024,9,11,74604.772187686,9121,-94.87543814,58488.39,341.46,-10.1,0x23a1
113,2024,9,11,74604.862824701,9889,-95.20220975,97079.55,47.19,-9.1,0x26a1
114,2024,9,11,74605.029725102,13728,-95.62207546,175562.21,372.29,-2.7,0x35a0
115,2024,9,11,74605.471937798,9001,-95.46740835,55005.93,407.20,-11.9,0x2329
116,2024,9,11,74605.937992105,9993,-95.10961688,62626.47,7.76,-8.6,0x2709
117,2024,9,11,74603.934038690,10017,-105.96702547,743301560.95,260.34,66.9,0x2721
118,2024,9,11,74606.111707436,12841,-95.52540211,408189.84,62.89,4.2,0x3229
119,2024,9,11,74606.879734124,12681,-96.65854741,170168.89,121.71,-4.1,0x3189
120,2024,9,11,74610.097987907,1953,-96.93859140,105542.22,177.31,-4.7,0x07a1
121,2024,9,11,74610.431147377,9001,-95.84499003,34904.62,262.29,-12.2,0x2329
122,2024,9,11,74610.509108520,13857,-92.47400942,1103748.61,166.84,14.2,0x3621
123,2024,9,11,74610.782491843,9633,-95.24129213,36680.54,31.83,-9.3,0x25a1
124,2024,9,11,74610.904033562,9001,-101.35356558,530699.73,300.25,8.2,0x2329
125,2024,9,11,74611.339306830,14081,-95.93605141,64930.18,83.02,-8.0,0x3701
126,2024,9,11,74612.255498635,13704,-95.82940978,30335.07,351.40,-10.4,0x3588
127,2024,9,11,74612.556396322,13864,-94.61500528,94347.31,271.16,-4.1,0x3628
128,2024,9,11,74613.422005307,12841,-95.59925384,30234.97,53.57,-9.1,0x3229
129,2024,9,11,74613.432592199,13601,-67.85481791,118848251.15,133.17,52.2,0x3521
130,2024,9,11,74615.466920200,9609,-95.65094171,30292.19,202.65,-13.7,0x2589
131,2024,9,11,74615.592626857,9097,-95.62447162,107329.37,410.60,-8.5,0x2389
132,2024,9,11,74616.678208822,13601,-104.67758566,1068041.32,60.48,16.1,0x3521
133,2024,9,11,74617.055113348,13577,-95.75049851,397202.80,142.85,4.0,0x3509
134,2024,9,11,74618.037965775,6024,-102.35071713,466777.68,357.03,12.2,0x1788
135,2024,9,11,74618.425770856,10113,-95.22635033,198289.95,359.72,-3.2,0x2781
136,2024,9,11,74618.637654124,1449,-115.65459876,3313461.16,410.41,22.7,0x05a9
137,2024,9,11,74618.893661287,13697,-96.15712291,107499.34,339.48,-7.1,0x3581
138,2024,9,11,74619.208005911,14208,-91.68283516,116602.06,88.91,4.0,0x3780
139,2024,9,11,74619.534892707,8617,-95.40582969,15287.86,277.61,-16.1,0x21a9
140,2024,9,11,74620.481614156,14081,-95.40535537,73857.76,286.71,-8.3,0x3701
141,2024,9,11,74620.608558668,9865,-96.24438730,3875.83,318.62,-7.2,0x2689
142,2024,9,11,74621.722755062,10017,-97.44636991,385487.83,248.63,6.2,0x2721
143,2024,9,11,74622.165486332,13089,-95.48129602,73213.13,68.04,-8.5,0x3321
144,2024,9,11,74622.358133741,9097,-96.54746071,243354.07,283.47,-1.7,0x2389
145,2024,9,11,74622.676238226,13833,-95.39457051,74565.13,3.55,-9.2,0x3609
146,2024,9,11,74623.091277915,13089,-95.52767522,86086.66,132.43,-8.1,0x3321
147,2024,9,11,74623.209434543,13353,-95.65987533,579991.43,187.41,8.6,0x3429
148,2024,9,11,74623.508253507,10017,-95.88247052,10798.42,480.74,-11.5,0x2721
149,2024,9,11,74623.843805139,5032,-96.84921255,207624.58,490.65,-0.1,0x13a8
150,2024,9,11,74624.057731927,5793,-95.42001682,19458.06,255.75,-14.2,0x16a1
151,2024,9,11,74624.292032608,12841,-94.52892026,175093.05,180.91,0.0,0x3229
152,2024,9,11,74624.440622344,9121,-95.00251358,863692.91,292.91,7.0,0x23a1
153,2024,9,11,74624.722981490,13697,-94.65772000,282659.91,312.12,-1.7,0x3581
154,2024,9,11,74624.842507180,10017,-96.97781069,53963.43,52.59,-5.1,0x2721
155,2024,9,11,74625.085159583,13353,-92.89864124,231654.18,417.17,6.9,0x3429
156,2024,9,11,74625.260821458,9097,-95.68104431,70574.55,353.22,-11.9,0x2389
157,2024,9,11,74625.377938197,9633,-95.67836859,155354.67,414.68,-5.4,0x25a1
158,2024,9,11,74626.478633622,13065,-95.32042901,57683.69,102.43,-8.3,0x3309
159,2024,9,11,74627.910675294,9385,-94.80524809,134198.30,16.52,0.4,0x24a9
160,2024,9,11,74628.777362462,14081,-94.76438724,54774.86,61.43,-7.0,0x3701
161,2024,9,11,74628.840035216,13857,-94.18636290,668674.48,197.53,14.4,0x3621
162,2024,9,11,74629.527913148,10024,-96.03081128,118939.70,148.01,-1.4,0x2728
163,2024,9,11,74630.712205815,13089,-95.59788463,38562.06,159.81,-12.6,0x3321
164,2024,9,11,74631.837810850,12705,-96.09660531,79687.20,454.57,-7.9,0x31a1
165,2024,9,11,74633.037803280,9633,-95.51226874,53469.23,372.31,-9.9,0x25a1
166,2024,9,11,74634.371337795,9633,-95.85521305,229853.42,60.26,-3.3,0x25a1
167,2024,9,11,74635.939404380,13449,-94.93746360,461.22,282.10,-12.2,0x3489
168,2024,9,11,74638.428859420,5897,-95.36662350,118215.98,64.06,1.6,0x1709
169,2024,9,11,74656.714538971,5001,-95.87786376,36501.80,43.83,-12.5,0x1389
170,2024,9,11,74657.221931549,13608,-94.86274712,107191.04,388.44,-5.7,0x3528
171,2024,9,11,74659.678993644,13065,-95.94038136,26479.74,41.75,-8.0,0x3309
172,2024,9,11,74661.080828234,5513,-96.06304543,46949.37,23.59,-10.6,0x1589
173,2024,9,11,74663.346554777,5032,-95.54552173,32051.30,335.47,-10.5,0x13a8
174,2024,9,11,74669.684956044,12681,-96.19029356,314595.28,115.09,-1.5,0x3189
175,2024,9,11,74673.975879510,14081,-95.52783641,88944.19,262.54,-8.1,0x3701
176,2024,9,11,74673.984606106,9121,-95.73835040,65351.22,66.48,-11.8,0x23a1
177,2024,9,11,74680.973070340,9993,-96.36926298,312815.69,480.42,1.4,0x2709
178,2024,9,11,74682.229596430,13577,-96.23657444,18185.54,219.10,-10.5,0x3509
179,2024,9,11,74682.890671310,1960,-95.20938561,43224.52,288.23,-6.3,0x07a8
180,2024,9,11,74685.013428541,12681,-95.08920910,65016.51,300.56,-8.4,0x3189
181,2024,9,11,74685.052052654,5921,-94.80497549,581678.89,52.06,8.5,0x1721
182,2024,9,11,74687.523456634,9001,-95.62034749,38769.46,21.44,-11.6,0x2329
183,2024,9,11,74687.701326307,9609,-94.75423249,95441.44,309.00,-4.9,0x2589
184,2024,9,11,74689.806147090,13216,-95.79433050,53429.74,388.46,-8.8,0x33a0
185,2024,9,11,74692.597616855,8617,-95.56051846,82075.18,255.38,-8.2,0x21a9
186,2024,9,11,74698.233820105,9609,-91.79607239,134622.54,312.21,2.9,0x2589
187,2024,9,11,74698.986207945,13833,-95.10335041,46504.47,163.85,-10.5,0x3609
188,2024,9,11,74700.228933696,9121,-96.66797088,45452.98,59.56,-9.4,0x23a1
189,2024,9,11,74703.975823979,14112,-87.54321168,3077207.84,46.62,22.3,0x3720
190,2024,9,11,74708.816508263,12681,-92.85824773,940263.19,411.62,9.0,0x3189
191,2024,9,11,74709.339174880,9633,-95.07246685,14136.93,161.80,-13.6,0x25a1
192,2024,9,11,74711.116077332,10120,-95.22469899,32413.16,239.77,-12.0,0x2788
193,2024,9,11,74716.617505778,13480,-93.72075727,110172.74,28.03,1.3,0x34a8
194,2024,9,11,74718.123940467,13089,-94.98323547,56769.36,277.62,-6.1,0x3321
195,2024,9,11,74726.382744883,5032,-95.28323432,32375.36,265.15,-14.2,0x13a8
196,2024,9,11,74727.381859471,8873,-95.11099065,72292.82,181.90,-9.2,0x22a9
197,2024,9,11,74731.106716962,9640,-95.66970322,135965.98,40.44,-4.6,0x25a8
198,2024,9,11,74731.297236896,9128,-94.43444197,225395.40,45.30,-0.6,0x23a8
199,2024,9,11,74738.697176673,9097,-95.82046879,39300.86,317.96,-13.0,0x2389
200,2024,9,11,74746.365332283,13857,-95.28030609,50862.08,433.09,-10.6,0x3621
201,2024,9,11,74747.416900925,9865,-95.81644566,46854.92,384.20,-12.8,0x2689
202,2024,9,11,74749.918151069,9640,-95.69650051,13455.05,77.50,-10.0,0x25a8
203,2024,9,11,74753.398629912,14081,-95.29981962,5897.76,123.05,-13.1,0x3701
204,2024,9,11,74761.770651311,9633,-98.23820769,182510.75,412.01,1.9,0x25a1
205,2024,9,11,74764.520611699,14081,-95.36570507,179238.75,105.59,-3.1,0x3701
206,2024,9,11,74766.905851333,13857,-95.28247738,53789.34,102.05,-8.1,0x3621
207,2024,9,11,74769.175471295,12681,-96.76138725,62035.04,156.99,-8.5,0x3189
208,2024,9,11,74769.252886853,1953,-98.16709380,160246.94,82.66,0.3,0x07a1
209,2024,9,11,74769.471743015,10144,-95.57172782,29305.33,459.51,-11.6,0x27a0
210,2024,9,11,74770.048841780,13697,-81.65310341,2177383.51,70.33,17.1,0x3581
211,2024,9,11,74770.226103026,13833,-91.38651503,811993.30,177.95,11.6,0x3609
212,2024,9,11,74770.477453283,13697,-134.12082351,6952809.47,4.74,26.6,0x3581
213,2024,9,11,74771.179030726,5417,-95.46109782,183978.99,74.57,-0.5,0x1529
214,2024,9,11,74771.227365985,13449,-93.49229771,171582.26,47.86,2.5,0x3489
215,2024,9,11,74771.906871023,9001,-94.73250717,199750.77,471.48,-2.8,0x2329
216,2024,9,11,74773.415972385,12585,-95.34301799,40277.88,435.41,-7.4,0x3129
217,2024,9,11,74773.922514965,9001,-95.50185571,51226.29,148.61,-11.5,0x2329
218,2024,9,11,74774.791174405,9889,-95.26881463,113060.97,79.71,-7.3,0x26a1
219,2024,9,11,74775.975169996,9633,-94.90291182,29084.27,381.75,-9.9,0x25a1
220,2024,9,11,74776.125410593,9121,-95.39363417,31302.77,183.02,-8.0,0x23a1
221,2024,9,11,74776.472286309,9001,-95.37927052,92647.93,440.09,-8.1,0x2329
222,2024,9,11,74779.793990163,12585,-99.07611351,1335749.34,46.72,19.8,0x3129
223,2024,9,11,74779.876186941,10120,-95.43769549,52488.66,472.42,-8.0,0x2788
224,2024,9,11,74780.633889904,13065,-95.19898696,148716.81,91.87,-4.8,0x3309
225,2024,9,11,74788.452146647,13697,-94.68175103,126699.65,479.59,-5.9,0x3581
226,2024,9,11,74789.393821131,13065,-93.89521183,65159.24,254.67,-4.4,0x3309
227,2024,9,11,74789.621526368,1449,-96.07390884,8771.96,151.26,-4.6,0x05a9
228,2024,9,11,74789.787183107,13601,-95.74648319,41669.81,226.37,-10.7,0x3521
229,2024,9,11,74790.135474953,13185,-87.42812137,2501205.01,318.57,17.3,0x3381
230,2024,9,11,74790.577520285,14088,-95.10799164,71655.92,191.75,-6.1,0x3708
231,2024,9,11,74792.371064901,12585,-94.67143522,71714.98,458.14,-4.9,0x3129
232,2024,9,11,74792.622518676,9633,-97.01881792,52545.00,327.44,-8.4,0x25a1
233,2024,9,11,74793.788654858,12585,-96.14302763,35022.06,348.73,-10.6,0x3129
234,2024,9,11,74795.381889783,13857,-95.51480932,13009.43,225.50,-14.2,0x3621
235,2024,9,11,74795.456256000,12705,-95.25559238,83131.62,483.92,-9.8,0x31a1
236,2024,9,11,74796.499039145,14112,-95.95725338,29059.49,343.05,-10.0,0x3720
237,2024,9,11,74796.585208388,13065,-95.79024769,102133.71,80.90,-4.3,0x3309
238,2024,9,11,74797.030583646,6017,-95.48491325,45700.66,266.79,-13.8,0x1781
239,2024,9,11,74797.122377415,9633,-95.40843013,33033.32,382.69,-14.1,0x25a1
240,2024,9,11,74797.190092257,13216,-95.12460794,85660.90,317.98,-8.4,0x33a0
241,2024,9,11,74797.265414026,12961,-95.91286536,75933.42,359.93,-10.1,0x32a1
242,2024,9,11,74797.355053581,13577,-95.48639662,43586.70,80.25,-11.9,0x3509
243,2024,9,11,74797.956491092,12681,-95.48772016,-164.63,349.15,-15.7,0x3189
244,2024,9,11,74798.783053272,10113,-96.45390025,101160.38,244.42,-6.5,0x2781
245,2024,9,11,74802.754720225,13353,-91.19445072,49410.57,124.72,7.1,0x3429
246,2024,9,11,74803.565372045,13185,-95.81916689,54066.04,332.47,-4.2,0x3381
247,2024,9,11,74803.685791711,13601,-96.34251031,1144585.35,477.20,12.3,0x3521
248,2024,9,11,74804.288147677,13601,-95.26806374,49185.72,209.31,-7.3,0x3521
249,2024,9,11,74804.696426498,13857,-95.38585475,45624.46,194.27,-9.0,0x3621
250,2024,9,11,74805.180762748,9609,-94.68728007,46820.61,416.09,-7.3,0x2589
251,2024,9,11,74805.732665848,12457,-95.37516192,25821.19,289.77,-15.3,0x30a9
252,2024,9,11,74808.612806634,13185,-97.15104961,80941.15,122.45,-2.3,0x3381
253,2024,9,11,74811.613491800,1953,-95.71260923,38384.57,48.95,-13.4,0x07a1
254,2024,9,11,74811.980533466,13185,-95.40755684,181435.50,257.65,1.7,0x3381
255,2024,9,11,74813.024648532,12705,-95.53653200,54179.14,274.95,-13.0,0x31a1
256,2024,9,11,74815.665619354,1449,-72.42276253,1397402.35,188.42,20.2,0x05a9
257,2024,9,11,74816.106212217,12585,-98.84308296,258528.92,338.97,5.0,0x3129
258,2024,9,11,74816.750551381,9633,-95.95914765,23710.49,61.85,-10.6,0x25a1
259,2024,9,11,74816.950759038,12968,-95.48668034,67297.77,496.40,-8.6,0x32a8
260,2024,9,11,74817.467225667,14081,-94.27172110,331583.23,60.81,0.7,0x3701
261,2024,9,11,74819.151050288,937,-95.19026894,19049.17,173.51,-15.2,0x03a9
262,2024,9,11,74820.166583132,13960,-95.02725464,4770.26,266.80,-12.1,0x3688
263,2024,9,11,74821.809287550,9640,-95.32123046,276408.23,10.06,2.0,0x25a8
264,2024,9,11,74821.818606961,9865,-95.45170242,28814.39,263.79,-14.1,0x2689
265,2024,9,11,74823.303303706,5513,-95.12776805,3116251.31,91.94,20.4,0x1589
266,2024,9,11,74824.317524951,9097,-94.60186919,222969.30,46.75,-3.3,0x2389
267,2024,9,11,74826.035724650,10120,-95.18196029,63676.80,373.50,-8.7,0x2788
268,2024,9,11,74827.103720938,12705,-95.27450147,42162.52,206.55,-11.1,0x31a1
269,2024,9,11,74827.761477680,1449,-95.20614633,69722.19,229.74,-8.6,0x05a9
270,2024,9,11,74828.355048496,13089,-92.40656722,774770.81,185.37,11.3,0x3321
271,2024,9,11,74831.122016170,5921,-95.53701402,22268.87,126.76,-11.2,0x1721
272,2024,9,11,74831.170780258,13096,-97.15865050,140544.21,342.23,-1.0,0x3328
273,2024,9,11,74832.888626771,10113,-95.37827440,37717.98,115.41,-12.6,0x2781
274,2024,9,11,74833.989784202,12585,-95.50680568,120491.06,307.12,-6.8,0x3129
275,2024,9,11,74839.022796442,13192,-95.46191001,8188.81,111.28,-11.5,0x3388
276,2024,9,11,74842.240072112,13192,-94.80738373,87439.73,338.53,-6.8,0x3388
277,2024,9,11,74844.208224058,1833,-95.90285929,136.11,319.50,-14.5,0x0729
278,2024,9,11,74845.008788869,5673,-95.81762918,139047.49,156.20,-1.2,0x1629
279,2024,9,11,74845.298681170,13089,-93.76145942,147403.25,437.11,-1.9,0x3321
280,2024,9,11,74847.125440218,12841,-96.41118541,114042.07,399.84,-4.5,0x3229
281,2024,9,11,74846.107549299,4521,-15.53336702,744652866.14,183.98,67.1,0x11a9
282,2024,9,11,74850.453801666,13608,-102.30251433,3177846.40,446.04,26.5,0x3528
283,2024,9,11,74852.340572979,13065,-97.51519630,388705.75,109.21,3.7,0x3309
284,2024,9,11,74853.238677908,9385,-78.29904705,663558.94,166.09,16.9,0x24a9
285,2024,9,11,74859.110789592,12585,-94.94715632,34615.61,77.65,-8.2,0x3129
286,2024,9,11,74859.345447229,5032,-94.56794282,465434.24,27.40,5.8,0x13a8
287,2024,9,11,74859.521696272,5544,-95.32851417,71224.89,350.12,-8.3,0x15a8
288,2024,9,11,74863.197825491,12585,-96.02075610,26603.74,339.65,-11.7,0x3129
289,2024,9,11,74866.429632423,13089,-96.56487978,157716.74,237.47,-3.7,0x3321
290,2024,9,11,74866.978209189,5921,-96.19077728,194593.22,124.11,0.7,0x1721
291,2024,9,11,74868.112668732,13353,-95.39165949,81349.48,43.82,-3.4,0x3429
292,2024,9,11,74877.523795916,5513,-99.77167606,249341.91,61.63,4.3,0x1589
293,2024,9,11,74877.539572328,1929,-95.50934952,50148.56,186.20,-12.7,0x0789
294,2024,9,11,74881.415934876,13601,-96.89206603,148994.30,444.75,-0.1,0x3521
295,2024,9,11,74883.018103207,10144,-93.25602912,490491.39,122.75,4.2,0x27a0
296,2024,9,11,74885.867793416,14081,-96.49440008,113337.77,449.76,-6.2,0x3701
297,2024,9,11,74889.396425415,14112,-96.02401656,38833.12,494.43,-9.4,0x3720
298,2024,9,11,74889.865296752,9633,-95.44699171,18692.98,157.82,-10.8,0x25a1
299,2024,9,11,74893.137644626,13065,-95.74758990,21280.10,229.39,-11.0,0x3309
300,2024,9,11,74894.637036097,14112,-95.14731237,75693.17,7.07,-8.1,0x3720
301,2024,9,11,74897.590263816,13096,-97.02359372,341064.81,398.28,3.1,0x3328
302,2024,9,11,74907.893303087,1953,-96.43865368,158241.72,458.13,-5.3,0x07a1
303,2024,9,11,74909.873912288,6017,-94.02723089,42475.78,407.32,-4.8,0x1781
304,2024,9,11,74914.589578517,9097,-93.89453436,930611.65,476.12,13.8,0x2389
305,2024,9,11,74921.443765149,14208,-95.11497520,94280.49,175.43,-7.9,0x3780
306,2024,9,11,74922.038936097,5537,-95.49515819,131564.29,213.14,-6.2,0x15a1
