,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,80407.532841573,29.99964202,-95.90464736,7908.75,412.63,-14.1,1449
1,2024,9,11,80408.090520265,28.01775559,-94.55936266,289319.11,17.89,4.4,5544
2,2024,9,11,80409.37364274,29.47517954,-93.13069634,120890.43,188.32,-0.2,12585
3,2024,9,11,80416.433879002,29.18621834,-94.07616796,11841.35,373.85,-4.6,10120
4,2024,9,11,80416.933037588,32.51924038,-95.78860851,95453.36,39.18,2.4,6048
5,2024,9,11,80439.174624153,29.02048101,-95.40570239,58634.66,86.53,-9.6,12681
6,2024,9,11,80441.844256569,31.416326,-95.63375785,118238.01,340.04,-2.3,9993
7,2024,9,11,80442.610567073,30.20213041,-95.8272687,27915.73,304.13,-11.2,6048
8,2024,9,11,80444.41320433,30.03215681,-96.65959031,59890.99,195.9,-4.4,13728
9,2024,9,11,80446.022976671,30.14130106,-95.47816267,9090.39,40.1,-10.2,6048
10,2024,9,11,80451.8738653,29.68825146,-95.0628991,93012.72,170.61,-7.0,5417
11,2024,9,11,80451.932556967,30.13413594,-96.31404569,249228.36,76.95,-0.2,6024
12,2024,9,11,80452.324842814,29.41470117,-95.61228279,11296.61,158.3,-16.4,9633
13,2024,9,11,80456.810193276,29.98009789,-95.50669856,15155.63,206.78,-13.4,5544
14,2024,9,11,80457.423221994,29.93130782,-97.57377812,68006.58,356.79,-3.2,13473
15,2024,9,11,80458.066608696,29.36160846,-95.50789912,32906.3,217.9,-13.2,13960
16,2024,9,11,80462.359018219,29.01605723,-95.95341534,180793.67,391.26,2.3,13601
17,2024,9,11,80464.052785532,29.42183665,-95.54100406,43133.46,477.55,-12.0,13833
18,2024,9,11,80464.187685901,28.74106419,-96.00705495,99459.75,74.97,-4.9,10144
19,2024,9,11,80464.903890682,29.43366994,-95.2867022,47965.11,496.46,-9.2,14088
20,2024,9,11,80465.39639143,30.58740473,-94.76179886,78122.95,399.91,-5.4,9993
21,2024,9,11,80464.768180863,64.81677358,-87.22297817,643864841.06,386.19,67.8,13960
22,2024,9,11,80471.758722868,27.44163724,-97.04251178,131707.71,469.65,-2.1,8617
23,2024,9,11,80471.790863013,30.25412874,-95.94873591,148518.0,51.82,-6.3,5025
24,2024,9,11,80472.238074445,30.44971937,-95.57857524,18833.12,184.73,-15.1,9097
25,2024,9,11,80474.274273173,29.49061184,-97.68268385,142935.88,285.52,-4.1,9097
26,2024,9,11,80475.274875138,-5.59332404,-89.28833561,5191287.16,78.38,29.9,13608
27,2024,9,11,80509.052594294,29.69707838,-95.75905855,94451.15,297.44,-8.6,9513
28,2024,9,11,80510.511642868,29.06986144,-96.56236448,202036.08,113.09,-1.7,14081
29,2024,9,11,80522.691055024,29.42523963,-95.09638897,89077.75,421.26,-6.8,9640
30,2024,9,11,80532.984773873,29.93198349,-95.85932263,68027.15,489.67,-8.6,14088
31,2024,9,11,80535.161067527,29.26655751,-97.26736059,133298.12,227.08,-3.8,10144
32,2024,9,11,80537.053227141,29.8861138,-97.66077165,126174.18,180.27,-3.1,937
33,2024,9,11,80539.235160862,30.48836184,-96.24130815,2200.37,176.55,0.6,13096
34,2024,9,11,80539.929776191,29.50805888,-95.90737853,62689.46,302.6,-10.8,13353
35,2024,9,11,80541.761586895,30.32144289,-95.54148033,32842.94,9.55,-10.9,13697
36,2024,9,11,80543.720592775,26.56966206,-97.82727937,312062.79,463.87,5.2,9128
37,2024,9,11,80556.617859311,28.95210378,-94.3663612,65729.15,378.04,-3.6,13960
38,2024,9,11,80561.517936609,28.34142851,-95.77503792,144831.68,125.15,-2.0,14088
39,2024,9,11,80563.216311986,28.84653609,-95.91259222,6759.46,69.42,-9.6,9097
40,2024,9,11,80570.726331329,29.10418937,-94.58024015,224567.9,342.75,-0.7,13577
41,2024,9,11,80573.523577925,29.73786201,-95.51871009,57112.21,240.8,-10.1,13601
42,2024,9,11,80574.549988989,29.61505317,-95.45593069,41249.53,251.59,-11.9,10120
43,2024,9,11,80574.630303636,30.05987856,-97.14089805,126439.75,91.13,-0.9,5897
44,2024,9,11,80576.380624694,29.14357221,-95.3062691,35712.8,74.23,-10.2,13960
45,2024,9,11,80576.565959213,29.22996739,-95.37390395,40742.0,130.15,-11.7,13704
46,2024,9,11,80583.762590404,29.8975941,-95.23945121,20156.25,391.72,-16.5,5769
47,2024,9,11,80586.468209761,25.83299627,-96.60041714,155928.13,160.24,4.0,14112
48,2024,9,11,80590.788848161,28.07830714,-95.40190272,879561.92,85.39,10.5,4777
49,2024,9,11,80595.925710596,28.40434499,-91.89525054,275938.27,262.84,5.5,13833
50,2024,9,11,80595.959511734,30.82480229,-94.47872922,280529.8,140.71,0.6,13065
51,2024,9,11,80597.384147919,31.75187197,-96.63796071,355677.33,3.96,3.9,5537
52,2024,9,11,80598.024173501,27.67816459,-97.10163139,52336.48,293.85,-0.8,14081
53,2024,9,11,80601.375388812,29.56595655,-95.49398958,16703.42,328.33,-13.0,5928
54,2024,9,11,80602.915049191,28.49891939,-94.15602908,118910.76,61.21,0.5,13449
55,2024,9,11,80605.624498654,29.83650359,-96.61017467,179765.6,351.27,-4.6,5001
