,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
100,2024,9,11,86068.081508749,31.6856313,-96.79975407,269832.77,271.48,4.1,13216
101,2024,9,11,86076.965594898,28.45508139,-95.25186334,89054.35,405.72,-6.0,10120
102,2024,9,11,86078.132841139,29.58708518,-95.62228411,18659.39,153.71,-12.0,1953
103,2024,9,11,86080.023738146,28.49703124,-96.32573912,133407.29,263.55,-5.2,12705
104,2024,9,11,86081.363942982,31.17410843,-95.59988228,91644.85,261.96,-6.7,9097
105,2024,9,11,86083.233213446,29.26804699,-94.65894196,15144.1,283.27,-10.3,13857
106,2024,9,11,86085.999174901,29.69316553,-95.86251502,256387.91,4.01,-1.6,13096
107,2024,9,11,86086.273060872,32.71913471,-96.5692614,477026.2,452.5,4.8,13704
108,2024,9,11,86086.606423798,30.0916648,-95.75734045,59525.65,307.94,-8.8,13601
109,2024,9,11,86095.169065292,29.83896381,-94.51858948,54463.44,292.32,-6.7,1953
110,2024,9,11,86096.316752889,31.79440273,-95.17100162,109504.07,0.04,1.5,13096
111,2024,9,11,86103.473072841,28.47891917,-95.10076969,331278.29,99.57,3.4,13608
112,2024,9,11,86118.706042261,29.85047714,-93.03887739,148629.24,26.58,1.6,10144
113,2024,9,11,86119.404872203,31.31106938,-97.85086341,216845.52,471.94,0.2,9128
114,2024,9,11,86122.91555564,28.91463928,-95.98900904,79362.4,78.03,-7.2,12712
115,2024,9,11,86123.103854745,29.29015613,-98.80263104,378004.0,192.93,6.0,13216
116,2024,9,11,86124.491602276,30.27856869,-95.14110021,20853.12,375.51,-10.5,12841
117,2024,9,11,86128.540837691,29.45266424,-95.18707625,84478.02,343.03,-7.4,13857
118,2024,9,11,86129.125074856,29.29172279,-95.59327026,42326.77,28.41,-10.7,12585
119,2024,9,11,86131.190888235,29.86934953,-95.71261638,157392.61,314.6,-6.8,13192
120,2024,9,11,86132.260138396,30.47178798,-95.07238916,83988.92,377.97,-5.0,12968
121,2024,9,11,86134.918441003,30.51278912,-94.22618061,122082.65,194.51,-1.4,13353
122,2024,9,11,86136.319896591,29.91366364,-94.56749467,72658.97,210.29,-7.2,9640
123,2024,9,11,86137.861641628,29.59740912,-95.61737953,3345.18,106.2,-15.4,8873
124,2024,9,11,86139.128645786,30.15149612,-95.3562544,26557.92,155.65,-10.4,10017
125,2024,9,11,86142.877884621,29.33589493,-95.02976502,94149.64,402.54,-6.6,13089
126,2024,9,11,86143.179413402,28.82293559,-95.45669047,7673.5,315.9,-10.1,9128
127,2024,9,11,86143.593160694,32.05766437,-95.48666374,489214.45,340.98,7.0,14081
128,2024,9,11,86144.396284407,28.41126925,-96.850082,184340.51,220.85,0.6,13096
129,2024,9,11,86147.513645716,29.97733368,-96.09209786,19772.97,61.03,-9.0,14208
130,2024,9,11,86147.672480048,30.00004526,-95.89023149,23045.46,398.12,-12.2,10113
131,2024,9,11,86147.680059075,29.43024456,-97.62715848,114760.56,237.2,0.5,9128
132,2024,9,11,86148.838968962,30.30072703,-95.66500578,23733.68,479.33,-7.4,5513
133,2024,9,11,86149.714922628,30.15743564,-95.72853282,34426.73,107.94,-4.2,13096
134,2024,9,11,86150.46008558,33.72202243,-96.5715074,690587.39,19.71,10.5,14081
135,2024,9,11,86152.931837839,30.08636136,-95.93196594,29416.83,306.16,-11.6,6024
136,2024,9,11,86153.180412079,28.73525039,-95.75105561,9139.9,267.11,-8.6,13096
137,2024,9,11,86153.513338755,28.65847543,-95.60881792,429571.44,63.6,6.1,14112
138,2024,9,11,86154.129963146,29.6071039,-94.84178388,60201.81,252.15,-9.9,9128
139,2024,9,11,86156.081571213,32.68239963,-96.13738882,210442.61,66.54,3.3,9128
140,2024,9,11,86157.048954056,30.74235125,-95.52214436,125648.64,196.13,-4.3,9128
141,2024,9,11,86157.513893268,29.62925854,-96.13006582,91175.08,89.56,-7.0,5897
142,2024,9,11,86158.364729311,29.3215294,-95.41469716,35841.74,141.59,-8.5,13449
143,2024,9,11,86162.156414042,31.5445767,-95.68993535,420562.16,206.69,9.5,14088
144,2024,9,11,86163.432139173,30.31264941,-95.9855451,97079.22,313.04,-6.1,13216
145,2024,9,11,86170.081653236,29.41280156,-97.3262679,179393.97,265.91,0.9,14081
146,2024,9,11,86172.91748807,30.22956199,-94.40546414,299129.14,264.59,-0.8,9128
147,2024,9,11,86175.394606392,29.78334175,-96.78250843,75045.43,254.68,-8.1,12712
148,2024,9,11,86179.870305456,25.51069418,-92.09387581,6433993.58,289.14,26.1,13601
149,2024,9,11,86182.000798908,30.9474954,-93.71358229,93937.38,226.42,-1.2,5032
150,2024,9,11,86182.589216748,33.4745201,-93.50878814,341556.17,393.85,3.9,9633
151,2024,9,11,86184.327359998,29.93222147,-95.09530576,32595.24,255.0,-12.6,1449
152,2024,9,11,86186.542034147,29.51574683,-95.05932503,29188.17,53.98,-12.3,13473
153,2024,9,11,86188.55722749,29.70712331,-95.46514888,59486.71,319.8,-10.1,9640
154,2024,9,11,86189.240899618,28.62721503,-93.63308213,379421.29,449.47,2.9,13601
155,2024,9,11,86189.360233194,30.19646616,-95.6938227,103446.8,82.1,-10.8,5513
156,2024,9,11,86191.218753362,29.90123784,-95.68266711,38500.76,406.22,-10.2,13216
157,2024,9,11,86200.585430981,29.77703925,-95.51702695,25740.09,119.03,-13.1,12937
158,2024,9,11,86207.269339287,29.51629149,-95.14554343,45028.27,356.76,-9.8,10017
159,2024,9,11,86207.720373029,29.74059564,-95.34086332,24158.9,129.16,-14.1,9128
160,2024,9,11,86209.16519058,29.80523466,-95.2766651,5647.13,482.54,-14.7,9609
161,2024,9,11,86209.695176046,29.90925514,-95.82687126,76411.83,445.33,-9.1,13697
162,2024,9,11,86209.863917629,29.75988666,-95.11468181,99323.61,313.66,-6.4,13353
163,2024,9,11,86210.717995409,30.77945796,-95.32420007,161219.24,38.73,-6.1,1449
164,2024,9,11,86212.061636771,28.6450162,-94.82410848,116521.11,213.93,-5.3,9633
165,2024,9,11,86212.087641622,29.44701821,-95.57916401,73719.32,163.21,-10.0,9993
166,2024,9,11,86212.635577115,29.8867219,-94.50197126,69959.82,381.06,-2.2,13960
167,2024,9,11,86213.335935364,28.70574673,-96.42017616,269549.31,10.94,2.4,14081
168,2024,9,11,86214.386680763,30.13838479,-96.62879052,129514.07,204.19,-8.1,4521
169,2024,9,11,86215.303318613,29.60700195,-96.0396795,33058.86,277.25,-8.8,1833
170,2024,9,11,86215.859570918,26.88010003,-98.8656774,355240.39,281.24,9.6,13728
171,2024,9,11,86216.428020341,29.46918724,-95.5498482,47193.97,96.18,-6.6,5544
172,2024,9,11,86216.762892562,29.40925577,-95.40006763,80367.7,456.29,-9.0,13577
173,2024,9,11,86218.069543207,29.40829812,-95.19214339,50557.59,53.72,-6.2,1960
174,2024,9,11,86219.569437488,29.42565564,-94.9437963,366.06,291.08,-10.7,5537
175,2024,9,11,86223.70179424,29.13153137,-95.50586846,69244.47,68.62,-5.1,14081
176,2024,9,11,86223.926109067,28.51919297,-98.52068402,219084.05,294.7,6.0,13728
177,2024,9,11,86224.810340988,32.19624473,-95.4312586,216421.24,29.75,0.1,5537
178,2024,9,11,86224.949395342,30.26108455,-98.12024271,165910.77,359.42,0.6,10144
179,2024,9,11,86225.300307716,28.7626742,-91.34677191,498932.6,221.35,9.2,1953
180,2024,9,11,86225.566809297,30.24311722,-95.12322008,19103.88,237.74,-8.9,14081
181,2024,9,11,86227.383764283,28.19163053,-97.2287467,177439.8,111.0,2.1,13096
182,2024,9,11,86227.498319599,27.99264904,-96.72145712,226002.92,396.06,2.1,14081
183,2024,9,11,86227.950569843,29.84813385,-95.44052913,20030.3,271.82,-8.3,9640
184,2024,9,11,86228.348741288,18.89532722,-100.78764717,2518007.4,457.76,24.9,5417
185,2024,9,11,86228.916170823,29.78455381,-95.1544798,17778.89,4.94,-10.7,6017
186,2024,9,11,86229.130618837,28.54752682,-96.51444628,195730.82,455.84,2.6,13704
187,2024,9,11,86229.75345873,29.44759243,-96.0933912,117880.22,393.6,-8.3,13697
188,2024,9,11,86231.414445872,29.7282047,-95.87352016,237238.91,261.78,1.8,5928
189,2024,9,11,86233.507143122,29.68538703,-95.15165699,83176.55,20.93,-11.1,9385
190,2024,9,11,86233.813523034,32.48184378,-97.39630235,361405.69,385.01,11.8,1960
191,2024,9,11,86234.559119983,29.57600483,-94.54897804,27825.7,448.33,-7.2,13728
192,2024,9,11,86235.347022711,29.88419663,-95.2479661,70740.47,354.77,-7.4,13864
193,2024,9,11,86236.052608441,29.07193538,-94.25074998,129383.32,229.3,-3.9,5513
194,2024,9,11,86236.297076887,29.45598192,-96.8917206,28317.11,116.12,-4.8,10144
195,2024,9,11,86235.744562844,78.89502975,-69.96069215,545360523.28,57.38,70.3,13473
196,2024,9,11,86237.971951656,29.32208347,-95.86761024,151306.15,98.28,-1.8,5793
197,2024,9,11,86238.831100805,30.1647758,-95.68270129,63588.64,30.21,-7.8,14208
198,2024,9,11,86238.863149414,29.41422679,-96.12221172,43440.85,295.34,-10.9,10120
199,2024,9,11,86238.980031918,29.22969659,-95.06345022,4609.42,469.15,-9.1,13984
200,2024,9,11,86239.554521283,29.36586712,-95.51502913,31952.85,54.1,-12.3,13608
201,2024,9,11,86239.812644636,29.30664511,-95.03439761,8551.87,242.73,-11.4,13984
202,2024,9,11,86240.129444579,29.34455577,-95.60426029,20991.21,21.15,-16.1,9633
203,2024,9,11,86240.77934905,29.97318795,-95.23073743,27435.05,394.25,-9.5,14208
204,2024,9,11,86240.953875492,29.14335493,-99.23583239,7772215.05,350.09,36.0,10024
205,2024,9,11,86241.934331939,22.01130901,-83.09941309,13176757.12,365.68,33.0,9896
206,2024,9,11,86242.860707605,35.46102536,-80.45199052,45159703.51,464.12,45.5,10024
207,2024,9,11,86243.794607167,28.86660716,-95.38807373,189197.53,145.01,1.4,1449
208,2024,9,11,86244.536351004,29.33618234,-95.3667717,59233.65,410.79,-8.7,13473
209,2024,9,11,86244.676623134,33.37813856,-97.57533099,170930.25,143.13,12.8,6048
210,2024,9,11,86244.826392388,30.54579173,-94.97569048,200742.37,123.85,1.8,14088
211,2024,9,11,86245.109327669,29.96374254,-96.43602033,149897.62,150.26,-7.9,1929
212,2024,9,11,86246.244372424,29.35720018,-94.77888711,5364.36,336.22,-11.2,12968
213,2024,9,11,86246.293374671,30.15393681,-95.20346922,11128.09,384.45,-5.3,13960
214,2024,9,11,86246.418718617,29.36317464,-97.52831057,140166.04,385.65,10.1,5417
215,2024,9,11,86246.868382296,29.24378199,-95.8407815,76954.66,325.66,-10.3,13697
216,2024,9,11,86246.910649375,30.59725184,-95.51876374,11120.55,459.25,-1.8,6048
217,2024,9,11,86247.059367764,30.05306763,-95.5773145,27912.21,110.11,-13.3,5673
218,2024,9,11,86247.376675884,31.00811023,-95.44239646,80120.63,382.21,-8.5,9097
219,2024,9,11,86247.393354672,29.96492549,-91.37665759,276541.23,207.94,7.0,14208
220,2024,9,11,86247.442055918,30.59991041,-96.70238561,106177.97,367.58,-1.8,14088
221,2024,9,11,86247.45197182,40.37911081,-101.26313123,2196766.11,197.71,17.0,10120
222,2024,9,11,86247.54212172,30.14502385,-95.69079349,113622.75,269.26,-9.5,9609
223,2024,9,11,86247.790747646,29.44279944,-101.90087494,260803.35,99.07,8.3,6017
224,2024,9,11,86247.809779491,30.03090004,-95.39575232,10982.25,292.48,-12.6,5921
225,2024,9,11,86248.098659433,20.36324374,-115.29321276,2298260.07,208.38,22.6,13192
226,2024,9,11,86248.110573238,29.28955234,-95.61457584,81475.4,123.31,-0.4,13984
227,2024,9,11,86249.157462885,27.65583025,-96.69535717,91399.61,55.26,2.3,14088
228,2024,9,11,86249.325822951,28.75263061,-96.03081387,118774.28,403.59,-5.5,13601
229,2024,9,11,86250.521344632,29.18060123,-96.94406375,270613.57,386.74,-2.1,9609
230,2024,9,11,86250.642054255,30.02223387,-95.68635383,122463.48,496.66,-3.6,5928
231,2024,9,11,86251.058713471,31.66473441,-93.80286603,162641.46,223.83,-2.3,5001
232,2024,9,11,86251.174515084,30.0682239,-97.1174239,221129.29,206.13,1.3,14081
233,2024,9,11,86251.60047405,36.642602,-91.33333766,2638231.61,322.95,21.2,10017
234,2024,9,11,86251.89261395,29.34802468,-95.1093812,19593.21,40.69,-8.2,5928
235,2024,9,11,86252.235868707,29.73928853,-95.51123471,48626.65,68.33,-12.5,13353
236,2024,9,11,86253.299969145,31.15812034,-96.71429925,310108.37,460.06,-0.7,9633
237,2024,9,11,86253.591408658,30.79144142,-95.48989894,74395.81,213.92,-3.5,14112
238,2024,9,11,86253.805886137,31.96531829,-91.36074285,817621.18,179.84,9.3,9889
239,2024,9,11,86254.107909168,29.59357822,-95.73852881,266008.77,283.17,-1.9,9128
240,2024,9,11,86254.906126731,30.6461537,-97.77770779,131379.99,163.92,-2.5,10120
241,2024,9,11,86255.390062835,30.60435183,-95.3146077,172263.55,158.1,-3.0,13601
242,2024,9,11,86256.124703663,29.53097383,-95.18348124,17428.37,76.81,-11.7,9889
243,2024,9,11,86256.241504502,30.36156186,-95.72053988,93550.07,280.28,-4.5,9896
244,2024,9,11,86256.350008432,29.13327347,-95.92212805,31652.54,205.58,-10.1,13608
245,2024,9,11,86256.357004774,29.92970878,-96.0587718,55111.96,178.14,-7.7,5928
246,2024,9,11,86258.149360586,30.1132914,-95.41205471,73555.42,35.8,-9.4,9609
247,2024,9,11,86259.172526426,29.69867432,-95.40841662,114817.65,26.4,-8.4,5537
248,2024,9,11,86259.363339898,28.96584674,-91.43498165,587533.03,330.75,5.8,9640
249,2024,9,11,86259.505124265,30.76059827,-99.36641423,580285.86,237.69,14.5,5673
250,2024,9,11,86259.573464079,29.1591712,-95.3576227,17594.95,57.14,-8.0,6048
251,2024,9,11,86260.072682059,29.83817767,-96.13279632,17544.63,246.38,-12.5,9097
252,2024,9,11,86260.439139317,29.0503933,-95.25905035,125363.83,25.93,-2.9,14081
253,2024,9,11,86260.657320682,29.76534173,-94.89683744,73785.08,65.31,-7.9,9128
254,2024,9,11,86261.071626235,29.95029461,-95.79321953,105397.18,19.58,-4.2,14112
255,2024,9,11,86261.537426319,29.52209109,-93.76566203,298088.76,179.05,2.6,13601
256,2024,9,11,86261.672377069,30.34820435,-96.35909234,168471.3,368.88,-5.4,13697
257,2024,9,11,86261.90106196,29.17429038,-96.72493391,123222.7,33.88,-7.5,5513
258,2024,9,11,86262.037045227,28.11132418,-95.79275188,407948.45,408.18,2.6,10024
259,2024,9,11,86262.070701218,29.14307652,-95.35339488,19603.5,270.75,-13.7,13697
260,2024,9,11,86262.314126377,29.30043684,-96.19786418,74239.91,351.74,-3.2,13704
261,2024,9,11,86262.473341004,29.99445381,-95.023343,72391.55,325.21,-8.3,10113
262,2024,9,11,86262.681348196,30.36696801,-95.68787784,47019.04,50.54,-11.0,5537
263,2024,9,11,86262.749100592,23.39721634,-78.52707343,902323.19,73.7,17.3,10017
264,2024,9,11,86262.871539811,29.46853139,-95.38561649,168630.18,152.38,-0.9,14112
265,2024,9,11,86263.064012566,29.24133179,-95.9050201,16487.93,421.36,-14.6,9513
266,2024,9,11,86263.188748227,29.72401698,-95.77365431,52261.22,18.97,-8.2,14081
267,2024,9,11,86263.335146939,29.59999454,-95.18293206,23839.14,356.62,-10.6,13704
268,2024,9,11,86263.537644479,28.83094418,-95.71915691,127247.34,485.24,-3.2,14081
269,2024,9,11,86263.638454317,29.58469071,-95.20569911,75089.05,433.11,-2.3,13833
270,2024,9,11,86265.303672959,29.3158607,-95.79825468,208582.39,312.16,-0.8,13833
271,2024,9,11,86265.387479723,31.51467882,-94.38644784,75095.55,227.59,0.4,14088
272,2024,9,11,86265.898600036,29.50414771,-95.27621882,19587.35,308.67,-12.3,13728
273,2024,9,11,86266.346038425,28.41741632,-95.24344314,135378.53,292.02,-3.1,13601
274,2024,9,11,86266.699593469,19.67052905,-104.44216589,569365.28,186.27,19.1,6048
275,2024,9,11,86266.720600301,29.66644341,-92.93603281,242299.95,251.77,-0.7,937
276,2024,9,11,86266.902829825,28.71541248,-96.36694682,160467.83,489.86,-2.1,14208
277,2024,9,11,86267.527847548,30.03276805,-95.00763858,61626.08,62.96,-9.9,13449
278,2024,9,11,86267.68666087,25.60001979,-97.47212652,297133.39,288.23,2.7,13697
279,2024,9,11,86267.82014939,31.31137604,-93.25712144,87476.76,56.28,-1.1,9993
280,2024,9,11,86267.896461733,30.00590259,-95.52541875,37686.43,471.53,-10.7,9633
281,2024,9,11,86268.202817149,29.11062632,-94.91897267,93806.94,345.7,-7.6,13577
282,2024,9,11,86268.638550081,29.03337543,-95.36939574,88482.26,283.24,-8.2,10017
283,2024,9,11,86268.902402833,28.09817329,-97.38832571,233753.34,160.97,3.6,14081
284,2024,9,11,86269.070084142,29.89170693,-94.15449784,155106.78,328.85,-0.1,14112
285,2024,9,11,86269.119582538,26.24282888,-95.29850077,469131.58,270.62,8.9,10120
286,2024,9,11,86269.353123312,29.52720114,-95.66925941,23599.08,440.31,-10.6,10024
287,2024,9,11,86269.362098703,30.59505212,-94.83153283,60088.09,412.12,-5.5,10144
288,2024,9,11,86269.479341265,29.7564252,-95.82777389,78165.8,159.29,-11.0,5537
289,2024,9,11,86269.592214929,25.52999272,-114.72666027,2672622.0,249.1,25.0,14208
290,2024,9,11,86269.852832862,30.85660523,-94.11939521,21316.6,403.9,-1.2,14081
291,2024,9,11,86270.003635662,34.09330403,-97.86680789,206507.59,395.39,4.7,9385
292,2024,9,11,86270.378331888,29.22901705,-93.85568304,177114.93,104.71,2.9,9640
293,2024,9,11,86270.971402869,30.41254511,-95.66068563,123451.44,111.75,-3.5,14208
294,2024,9,11,86271.395936203,24.22674892,-104.68025308,1519819.0,423.46,15.7,1960
295,2024,9,11,86271.803946901,29.98974536,-95.97930707,80029.82,160.87,-6.7,10144
296,2024,9,11,86272.229449955,29.1484176,-95.20599404,84965.7,355.86,-8.1,13728
297,2024,9,11,86272.534963201,30.52999096,-96.30340938,46301.41,60.15,-5.5,10017
298,2024,9,11,86272.786271587,29.02329346,-96.9703019,164455.82,442.09,7.2,5921
299,2024,9,11,86272.937740459,29.92355653,-96.15657398,68706.72,202.82,-12.6,9097
300,2024,9,11,86274.362148165,30.93470844,-96.80217545,117059.5,454.27,-0.2,13473
301,2024,9,11,86274.869608746,30.44325815,-95.42138682,47513.24,478.79,-3.2,6024
302,2024,9,11,86274.894004787,29.74822332,-95.71245399,25291.41,333.83,-13.5,9609
303,2024,9,11,86274.969247152,29.28007956,-96.29936034,1026.66,484.43,-4.7,14112
