,year,month,day,time (UT sec of day),lat,lon,alt(m),reduced chi^2,P(dBW),mask
0,2024,9,11,58200.486026275,9097,-96.99172188,71124.67,145.89,-7.2,0x2389
1,2024,9,11,58201.284475159,10120,-94.89957567,43298.46,165.32,-8.5,0x2788
2,2024,9,11,58202.202565487,13216,-94.86362698,502525.41,426.94,6.7,0x33a0
3,2024,9,11,58202.418302383,5928,-96.42295502,242646.45,78.86,4.3,0x1728
4,2024,9,11,58205.010765182,13960,-95.29345307,52489.33,254.35,-5.9,0x3688
5,2024,9,11,58206.252870675,12705,-95.17931461,50964.35,440.58,-10.8,0x31a1
6,2024,9,11,58212.448517090,13960,-95.60490636,67202.78,238.69,-10.4,0x3688
7,2024,9,11,58212.647146465,10144,-95.60116227,44440.88,381.17,-10.9,0x27a0
8,2024,9,11,58213.764867053,14208,-95.28130741,64664.06,241.48,-7.7,0x3780
9,2024,9,11,58213.896637094,13953,-95.01668560,60416.42,140.81,-9.5,0x3681
10,2024,9,11,58215.351663748,13577,-95.17949690,106748.79,340.83,-1.1,0x3509
11,2024,9,11,58216.094025155,13608,-96.02991113,231950.35,360.30,-1.9,0x3528
12,2024,9,11,58217.413520035,14208,-96.10704864,83573.82,241.41,-6.8,0x3780
13,2024,9,11,58218.195906577,10120,-95.11480049,21672.58,244.88,-10.3,0x2788
14,2024,9,11,58219.516172481,13089,-95.10787782,13556.15,481.39,-11.2,0x3321
15,2024,9,11,58220.662904722,1449,-95.57107510,22320.21,41.22,-17.6,0x05a9
16,2024,9,11,58223.080834110,12705,-97.46445461,576903.89,425.16,5.9,0x31a1
17,2024,9,11,58223.662437237,9513,-95.21304742,39144.48,183.92,-9.9,0x2529
18,2024,9,11,58225.831154501,13089,-96.84351376,27738.74,121.75,-6.2,0x3321
19,2024,9,11,58226.286220334,13608,-92.55875452,27427.74,1.73,10.8,0x3528
20,2024,9,11,58226.296687335,13864,-92.58408984,26863.28,1.39,7.3,0x3628
21,2024,9,11,58226.297704899,13864,-92.29069069,42409.46,6.92,6.3,0x3628
22,2024,9,11,58226.318584531,13353,-92.66819830,22454.29,0.38,9.5,0x3429
23,2024,9,11,58226.330414260,13480,-87.49700965,220127.74,197.24,23.3,0x34a8
24,2024,9,11,58226.332606261,13353,-92.75296364,11524.88,2.89,13.1,0x3429
25,2024,9,11,58226.415786168,13353,-92.84570508,13275.03,0.01,16.8,0x3429
26,2024,9,11,58226.418655802,9769,-92.81932287,14255.35,0.05,12.6,0x2629
